target_id	gene_id	gene_symbol	RFP3D11	RFP3D39	RFP3D47	RFPNG14	RFPNG35	RFPNG45	RFPRPM4	RFPRPM41	RFPRPM6	protein
lcl|NC_010612.1_cds_WP_012396324.1_4803	MMAR_RS23995	MMAR_RS23995	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	ArgK/MeaB family GTPase
lcl|NC_010612.1_cds_WP_012396325.1_4804	MMAR_RS24000	MMAR_RS24000	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	thiolase family protein
lcl|NC_010612.1_cds_WP_012396326.1_4805	MMAR_RS24005	MMAR_RS24005	3.00	1.00	3.00	3.00	1.00	4.00	1.00	1.00	1.00	proline iminopeptidase-family hydrolase
lcl|NC_010612.1_cds_WP_012396327.1_4806	MMAR_RS24010	MMAR_RS24010	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	enoyl-CoA hydratase/isomerase family protein
lcl|NC_010612.1_cds_WP_012396328.1_4807	MMAR_RS24015	MMAR_RS24015	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	1.00	acyl-CoA dehydrogenase family protein
lcl|NC_010612.1_cds_WP_012396329.1_4808	MMAR_RS24020	MMAR_RS24020	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	acyl-CoA dehydrogenase family protein
lcl|NC_010612.1_cds_WP_012396330.1_4809	MMAR_RS24025	MMAR_RS24025	1.00	0.00	1.00	1.00	1.00	0.00	2.00	2.00	1.00	class I adenylate-forming enzyme family protein
lcl|NC_010612.1_cds_WP_011738710.1_4810	MMAR_RS24030	MMAR_RS24030	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	2Fe-2S iron-sulfur cluster-binding protein
lcl|NC_010612.1_cds_WP_049785316.1_4811	MMAR_RS24035	MMAR_RS24035	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	CaiB/BaiF CoA transferase family protein
lcl|NC_010612.1_cds_WP_012396332.1_4812	MMAR_RS24040	MMAR_RS24040	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	LLM class F420-dependent oxidoreductase
lcl|NC_010612.1_cds_WP_012396333.1_4813	MMAR_RS24045	MMAR_RS24045	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	cobalamin B12-binding domain-containing protein
lcl|NC_010612.1_cds_WP_012396334.1_4814	MMAR_RS24050	MMAR_RS24050	0.00	0.00	1.00	3.00	5.00	0.00	0.00	0.00	0.00	methylmalonyl-CoA mutase family protein
lcl|NC_010612.1_cds_WP_012396335.1_4815	MMAR_RS24055	MMAR_RS24055	2.00	2.00	1.00	13.00	49.00	2.00	4.00	4.00	0.00	class I SAM-dependent methyltransferase
lcl|NC_010612.1_cds_WP_012396336.1_4816	MMAR_RS24060	MMAR_RS24060	3.00	2.00	2.00	2.00	5.00	2.00	3.00	3.00	1.00	M15 family metallopeptidase
lcl|NC_010612.1_cds_WP_036450556.1_4817	MMAR_RS30650	MMAR_RS30650	1.00	6.00	10.00	5.00	8.00	8.00	5.00	5.00	3.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012396338.1_4818	MMAR_RS24070	MMAR_RS24070	8.00	2.00	4.00	2.00	19.00	6.00	7.00	7.00	5.00	cellulose-binding domain-containing protein
lcl|NC_010612.1_cds_WP_012396339.1_4819	MMAR_RS24075	MMAR_RS24075	4.00	0.00	1.00	3.00	1.00	0.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_015357224.1_4820	MMAR_RS24080	MMAR_RS24080	1.00	1.00	2.00	1.00	4.00	1.00	1.00	1.00	2.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012396341.1_4821	MMAR_RS24085	MMAR_RS24085	2.00	7.00	4.00	4.00	16.00	1.00	2.00	2.00	2.00	polyprenyl synthetase family protein
lcl|NC_010612.1_cds_WP_012396342.1_4822	MMAR_RS24090	crtI	10.00	2.00	0.00	16.00	18.00	2.00	0.00	0.00	1.00	phytoene desaturase family protein
lcl|NC_010612.1_cds_WP_012396343.1_4823	MMAR_RS24095	MMAR_RS24095	4.00	1.00	2.00	10.00	6.00	5.00	3.00	3.00	0.00	phytoene/squalene synthase family protein
lcl|NC_010612.1_cds_WP_012396344.1_4824	MMAR_RS24100	MMAR_RS24100	2.00	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	lycopene cyclase domain-containing protein
lcl|NC_010612.1_cds_WP_012396345.1_4825	MMAR_RS24105	MMAR_RS24105	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	lycopene cyclase domain-containing protein
lcl|NC_010612.1_cds_WP_012396346.1_4826	MMAR_RS24110	MMAR_RS24110	3.00	3.00	0.00	4.00	9.00	8.00	3.00	3.00	4.00	MMPL family transporter
lcl|NC_010612.1_cds_WP_012396347.1_4827	MMAR_RS24115	MMAR_RS24115	2.00	1.00	2.00	5.00	7.00	3.00	5.00	5.00	1.00	MarR family winged helix-turn-helix transcriptional regulator
lcl|NC_010612.1_cds_WP_012396348.1_4828	MMAR_RS24120	fni	4.00	4.00	3.00	2.00	6.00	2.00	2.00	2.00	3.00	type 2 isopentenyl-diphosphate Delta-isomerase
lcl|NC_010612.1_cds_WP_012396349.1_4829	MMAR_RS24125	MMAR_RS24125	1.00	0.00	0.00	2.00	0.00	2.00	1.00	1.00	0.00	RES family NAD+ phosphorylase
lcl|NC_010612.1_cds_WP_012396350.1_4830	MMAR_RS24130	MMAR_RS24130	1.00	2.00	1.00	2.00	7.00	1.00	5.00	5.00	2.00	helix-turn-helix domain-containing protein
lcl|NC_010612.1_cds_WP_012396351.1_4831	MMAR_RS24135	MMAR_RS24135	3.00	1.00	1.00	0.00	7.00	0.00	2.00	2.00	2.00	amino acid permease
lcl|NC_010612.1_cds_WP_012396352.1_4832	MMAR_RS24140	MMAR_RS24140	2.00	0.00	0.00	3.00	1.00	1.00	4.00	4.00	1.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012396353.1_4833	MMAR_RS24145	MMAR_RS24145	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	AAA family ATPase
lcl|NC_010612.1_cds_WP_041325519.1_4834	MMAR_RS24150	MMAR_RS24150	2.00	2.00	0.00	0.00	2.00	0.00	2.00	2.00	1.00	SDR family oxidoreductase
lcl|NC_010612.1_cds_WP_012396355.1_4835	MMAR_RS24155	MMAR_RS24155	1.00	2.00	3.00	1.00	2.00	2.00	3.00	3.00	0.00	acetoacetate decarboxylase family protein
lcl|NC_010612.1_cds_WP_012396356.1_4836	MMAR_RS24160	MMAR_RS24160	0.00	0.00	2.00	0.00	2.00	0.00	2.00	2.00	1.00	amidohydrolase family protein
lcl|NC_010612.1_cds_WP_012396357.1_4837	MMAR_RS24165	MMAR_RS24165	0.00	1.00	1.00	1.00	1.00	0.00	2.00	2.00	1.00	amidohydrolase family protein
lcl|NC_010612.1_cds_WP_012396358.1_4838	MMAR_RS30905	MMAR_RS30905	0.00	3.00	2.00	2.00	2.00	0.00	2.00	2.00	0.99	PE family protein
lcl|NC_010612.1_cds_WP_012396359.1_4839	MMAR_RS24175	MMAR_RS24175	42.00	14.00	16.00	23.00	41.00	13.00	27.00	27.00	56.00	cold-shock protein
lcl|NC_010612.1_cds_WP_036451133.1_4840	MMAR_RS24180	MMAR_RS24180	5.00	17.00	7.00	16.00	20.00	8.00	21.00	21.00	7.00	DEAD/DEAH box helicase
lcl|NC_010612.1_cds_WP_176456288.1_4841	MMAR_RS29900	MMAR_RS29900	22.00	6.00	1.00	10.00	4.00	2.00	6.00	6.00	5.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012396361.1_4842	MMAR_RS30830	MMAR_RS30830	2.00	3.00	1.00	2.00	3.00	0.00	4.00	4.00	4.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012396362.1_4843	MMAR_RS24185	metH	15.00	15.00	6.00	20.00	21.00	11.00	15.00	15.00	12.00	methionine synthase
lcl|NC_010612.1_cds_WP_012396363.1_4844	MMAR_RS24190	MMAR_RS24190	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	nucleotidyltransferase domain-containing protein
lcl|NC_010612.1_cds_WP_012396364.1_4845	MMAR_RS24195	MMAR_RS24195	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012396365.1_4846	MMAR_RS24200	MMAR_RS24200	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rolling circle replication-associated protein
lcl|NC_010612.1_cds_WP_012396366.1_4847	MMAR_RS30670	MMAR_RS30670	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_232068827.1_4848	MMAR_RS24210	MMAR_RS24210	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	CAAX protease
lcl|NC_010612.1_cds_WP_012396368.1_4849	MMAR_RS24215	MMAR_RS24215	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012396369.1_4850	MMAR_RS24220	MMAR_RS24220	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	TetR/AcrR family transcriptional regulator
lcl|NC_010612.1_cds_WP_031349045.1_4851	MMAR_RS24225	MMAR_RS24225	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	cytochrome P450
lcl|NC_010612.1_cds_WP_012396371.1_4852	MMAR_RS24230	MMAR_RS24230	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	TetR/AcrR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012396373.1_4853	MMAR_RS24240	MMAR_RS24240	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	MMPL/RND family transporter
lcl|NC_010612.1_cds_WP_014941273.1_4854	MMAR_RS24245	MMAR_RS24245	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	alpha/beta fold hydrolase
lcl|NC_010612.1_cds_WP_012396375.1_4855	MMAR_RS24250	MMAR_RS24250	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	DUF6188 family protein
lcl|NC_010612.1_cds_WP_080677207.1_4856	MMAR_RS24255	MMAR_RS24255	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	TetR/AcrR family transcriptional regulator
lcl|NC_010612.1_cds_WP_031349047.1_4857	MMAR_RS24260	MMAR_RS24260	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	TetR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012396378.1_4858	MMAR_RS29010	MMAR_RS29010	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NUDIX hydrolase
lcl|NC_010612.1_cds_WP_012396379.1_4859	MMAR_RS24270	MMAR_RS24270	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	GntR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012396380.1_4860	MMAR_RS24275	MMAR_RS24275	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_408581752.1_4861	MMAR_RS24280	MMAR_RS24280	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_085979851.1_4862	MMAR_RS24290	MMAR_RS24290	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	IS3-like element ISMyma1 family transposase
lcl|NC_010612.1_cds_MMAR_RS24295_4863	MMAR_RS24295	MMAR_RS24295	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	cell division protein FtsK
lcl|NC_010612.1_cds_WP_012396381.1_4864	MMAR_RS24300	MMAR_RS24300	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	helix-turn-helix transcriptional regulator
lcl|NC_010612.1_cds_WP_012396382.1_4865	MMAR_RS24305	MMAR_RS24305	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	site-specific integrase
lcl|NC_010612.1_cds_WP_012396383.1_4866	MMAR_RS24330	MMAR_RS24330	18.00	8.00	2.00	2.00	11.00	2.00	7.00	7.00	16.00	TIGR04255 family protein
lcl|NC_010612.1_cds_WP_012396384.1_4867	MMAR_RS24335	MMAR_RS24335	8.00	3.00	3.00	10.00	16.00	1.00	1.00	1.00	3.00	SAM-dependent methyltransferase
lcl|NC_010612.1_cds_WP_012396385.1_4868	MMAR_RS24340	MMAR_RS24340	3.00	1.00	4.00	2.00	1.00	8.00	0.00	0.00	2.00	nucleoside deaminase
lcl|NC_010612.1_cds_WP_011738780.1_4869	MMAR_RS24345	MMAR_RS24345	7.00	1.00	2.00	7.00	1.00	10.00	0.00	0.00	0.00	ArsR/SmtB family transcription factor
lcl|NC_010612.1_cds_WP_012396386.1_4870	MMAR_RS29015	MMAR_RS29015	6.00	3.00	3.00	7.00	12.00	3.00	3.00	3.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012396387.1_4871	MMAR_RS24355	MMAR_RS24355	0.00	3.00	1.00	5.00	8.00	2.00	2.00	2.00	2.00	oxygenase MpaB family protein
lcl|NC_010612.1_cds_WP_012396388.1_4872	MMAR_RS24360	MMAR_RS24360	5.00	5.00	3.00	5.00	9.00	1.00	5.00	5.00	3.00	TetR/AcrR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012396389.1_4873	MMAR_RS24365	MMAR_RS24365	35.00	52.00	49.00	19.00	34.00	13.00	80.00	80.00	28.00	acyl-ACP desaturase
lcl|NC_010612.1_cds_WP_012396390.1_4874	MMAR_RS24370	dusB	13.00	15.00	16.00	6.00	10.00	7.00	11.00	11.00	8.00	tRNA dihydrouridine synthase DusB
lcl|NC_010612.1_cds_WP_012396391.1_4875	MMAR_RS24375	MMAR_RS24375	14.00	15.00	11.00	9.00	9.00	7.00	13.00	13.00	7.00	LCP family protein
lcl|NC_010612.1_cds_WP_012396392.1_4876	MMAR_RS24380	phoU	5.00	7.00	4.00	6.00	5.00	2.00	4.00	4.00	8.00	phosphate signaling complex protein PhoU
lcl|NC_010612.1_cds_WP_011738774.1_4877	MMAR_RS24385	pstB	4.00	8.00	5.00	3.00	6.00	1.00	7.00	7.00	2.00	phosphate ABC transporter ATP-binding protein PstB
lcl|NC_010612.1_cds_WP_012396393.1_4878	MMAR_RS24390	pstA	1.00	2.00	1.00	0.00	3.00	2.00	0.00	0.00	1.00	phosphate ABC transporter permease PstA
lcl|NC_010612.1_cds_WP_012396394.1_4879	MMAR_RS24395	pstC	2.00	0.00	1.00	0.00	3.00	1.00	1.00	1.00	5.00	phosphate ABC transporter permease subunit PstC
lcl|NC_010612.1_cds_WP_012396395.1_4880	MMAR_RS24400	pstS	2.00	3.00	4.00	1.00	9.00	0.00	5.00	5.00	2.00	phosphate ABC transporter substrate-binding protein PstS
lcl|NC_010612.1_cds_WP_012396396.1_4881	MMAR_RS24405	mshD	6.00	3.00	2.00	2.00	3.00	3.00	5.00	5.00	4.00	mycothiol synthase
lcl|NC_010612.1_cds_WP_085979843.1_4882	MMAR_RS24410	MMAR_RS24410	13.00	13.00	8.00	12.00	15.00	10.00	10.00	10.00	8.00	winged helix-turn-helix transcriptional regulator
lcl|NC_010612.1_cds_WP_012396398.1_4883	MMAR_RS24415	lmeA	1.00	0.00	1.00	1.00	2.00	1.00	3.00	3.00	0.00	mannan chain length control protein LmeA
lcl|NC_010612.1_cds_WP_369073493.1_4884	MMAR_RS31255	MMAR_RS31255	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	0.00	Ms5788A family Cys-rich leader peptide
lcl|NC_010612.1_cds_WP_012396399.1_4885	MMAR_RS24420	MMAR_RS24420	0.00	1.00	0.00	2.00	3.00	0.00	0.00	0.00	0.00	DUF4395 domain-containing protein
lcl|NC_010612.1_cds_WP_012396400.1_4886	MMAR_RS24425	MMAR_RS24425	6.00	4.00	6.00	16.00	27.00	4.00	3.00	3.00	3.00	sulfurtransferase
lcl|NC_010612.1_cds_WP_012396401.1_4887	MMAR_RS24430	MMAR_RS24430	5.00	1.00	1.00	5.00	6.00	1.00	4.00	4.00	3.00	DUF1416 domain-containing protein
lcl|NC_010612.1_cds_WP_012396402.1_4888	MMAR_RS24440	MMAR_RS24440	7.00	3.00	3.00	7.00	8.00	2.00	4.00	4.00	5.00	heme-binding beta-barrel domain-containing protein
lcl|NC_010612.1_cds_WP_012396403.1_4889	MMAR_RS24445	MMAR_RS24445	5.00	6.00	2.00	10.00	5.00	4.00	3.00	3.00	1.00	RyR domain-containing protein
lcl|NC_010612.1_cds_WP_012396404.1_4890	MMAR_RS24450	MMAR_RS24450	3.00	3.00	0.00	0.00	1.00	2.00	1.00	1.00	1.00	aminodeoxychorismate lyase
lcl|NC_010612.1_cds_WP_012396405.1_4891	MMAR_RS24455	csoR	53.00	28.00	59.00	71.00	72.00	159.00	29.00	29.00	21.00	copper-sensing transcriptional repressor CsoR
lcl|NC_010612.1_cds_WP_012396406.1_4892	MMAR_RS24460	MMAR_RS24460	10.00	28.00	10.00	22.00	24.00	31.00	22.00	22.00	8.00	DUF1490 family protein
lcl|NC_010612.1_cds_WP_142400855.1_4893	MMAR_RS24465	MMAR_RS24465	22.00	55.00	50.00	35.00	107.00	72.00	54.00	54.00	28.00	heavy metal translocating P-type ATPase
lcl|NC_010612.1_cds_WP_012396408.1_4894	MMAR_RS24470	MMAR_RS24470	3.00	3.00	6.00	5.00	8.00	6.00	5.00	5.00	2.00	DUF5134 domain-containing protein
lcl|NC_010612.1_cds_WP_012396409.1_4895	MMAR_RS24475	ygfZ	7.00	6.00	2.00	9.00	8.00	8.00	6.00	6.00	5.00	CAF17-like 4Fe-4S cluster assembly/insertion protein YgfZ
lcl|NC_010612.1_cds_WP_011738758.1_4896	MMAR_RS24480	MMAR_RS24480	12.00	8.00	10.00	8.00	32.00	8.00	11.00	11.00	7.00	DUF3073 domain-containing protein
lcl|NC_010612.1_cds_WP_012396410.1_4897	MMAR_RS24485	purM	10.00	14.00	6.00	7.00	15.00	3.00	14.00	14.00	9.00	phosphoribosylformylglycinamidine cyclo-ligase
lcl|NC_010612.1_cds_WP_012396411.1_4898	MMAR_RS24490	purF	31.00	13.00	25.00	16.00	22.00	14.00	22.00	22.00	26.00	amidophosphoribosyltransferase
lcl|NC_010612.1_cds_WP_012396412.1_4899	MMAR_RS24495	MMAR_RS24495	0.00	2.00	0.00	1.00	2.00	0.00	1.00	1.00	0.00	sterol carrier family protein
lcl|NC_010612.1_cds_WP_012396413.1_4900	MMAR_RS24500	MMAR_RS24500	3.00	4.00	0.00	0.00	4.00	1.00	1.00	1.00	2.00	MCE family protein
lcl|NC_010612.1_cds_WP_041324967.1_4901	MMAR_RS24505	MMAR_RS24505	4.00	1.00	0.00	1.00	1.00	1.00	2.00	2.00	1.00	HAD family hydrolase
lcl|NC_010612.1_cds_WP_012396415.1_4902	MMAR_RS24510	MMAR_RS24510	16.00	6.00	3.00	12.00	4.00	8.00	7.00	7.00	5.00	stealth family protein
lcl|NC_010612.1_cds_WP_012396416.1_4903	MMAR_RS24515	MMAR_RS24515	22.00	26.00	19.00	14.00	25.00	20.00	23.00	23.00	8.00	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
lcl|NC_010612.1_cds_WP_085979844.1_4904	MMAR_RS24520	MMAR_RS24520	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	Rv0804 family intramembrane glutamic endopeptidase
lcl|NC_010612.1_cds_WP_012396418.1_4905	MMAR_RS24525	purL	5.00	6.00	8.00	6.00	12.00	4.00	6.00	6.00	3.00	phosphoribosylformylglycinamidine synthase subunit PurL
lcl|NC_010612.1_cds_WP_012396419.1_4906	MMAR_RS24530	MMAR_RS24530	3.00	3.00	9.00	2.00	2.00	2.00	3.00	3.00	1.00	acetyl-/succinyl-CoA transferase
lcl|NC_010612.1_cds_WP_012396420.1_4907	MMAR_RS24535	MMAR_RS24535	1.00	2.00	1.00	2.00	1.00	0.00	2.00	2.00	1.00	VOC family protein
lcl|NC_010612.1_cds_WP_012396421.1_4908	MMAR_RS24540	MMAR_RS24540	3.00	4.00	2.00	4.00	0.00	0.00	2.00	2.00	2.00	M18 family aminopeptidase
lcl|NC_010612.1_cds_WP_085979926.1_4909	MMAR_RS24545	MMAR_RS24545	2.00	4.00	5.00	4.00	1.00	3.00	5.00	5.00	5.00	Dyp-type peroxidase
lcl|NC_010612.1_cds_WP_012396423.1_4910	MMAR_RS24550	MMAR_RS24550	4.00	6.00	2.00	2.00	5.00	0.00	4.00	4.00	2.00	family 1 encapsulin nanocompartment shell protein
lcl|NC_010612.1_cds_WP_012396424.1_4911	MMAR_RS24555	MMAR_RS24555	3.00	2.00	2.00	2.00	3.00	4.00	2.00	2.00	0.00	dihydrolipoyl dehydrogenase family protein
lcl|NC_010612.1_cds_WP_012396425.1_4912	MMAR_RS24560	MMAR_RS24560	2.00	1.00	1.00	0.00	5.00	1.00	1.00	1.00	1.00	cupin domain-containing protein
lcl|NC_010612.1_cds_WP_012396426.1_4913	MMAR_RS24565	MMAR_RS24565	3.00	4.00	9.00	3.00	10.00	2.00	1.00	1.00	2.00	YbjN domain-containing protein
lcl|NC_010612.1_cds_WP_012396427.1_4914	MMAR_RS24570	purQ	4.00	6.00	3.00	0.00	8.00	1.00	4.00	4.00	4.00	phosphoribosylformylglycinamidine synthase subunit PurQ
lcl|NC_010612.1_cds_WP_015357291.1_4915	MMAR_RS24575	purS	7.00	3.00	3.00	2.00	6.00	2.00	2.00	2.00	2.00	phosphoribosylformylglycinamidine synthase subunit PurS
lcl|NC_010612.1_cds_WP_012396429.1_4916	MMAR_RS24580	MMAR_RS24580	0.00	0.00	0.00	2.00	0.00	0.00	1.00	1.00	1.00	PPE family protein
lcl|NC_010612.1_cds_WP_181013018.1_4917	MMAR_RS24585	MMAR_RS24585	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	ATPase
lcl|NC_010612.1_cds_WP_012396431.1_4918	MMAR_RS24590	MMAR_RS24590	0.00	1.00	1.00	5.00	1.00	0.00	2.00	2.00	0.00	MBL fold metallo-hydrolase
lcl|NC_010612.1_cds_WP_012396432.1_4919	MMAR_RS24595	MMAR_RS24595	1.00	0.00	4.00	6.00	7.00	3.00	2.00	2.00	0.00	LysR family transcriptional regulator
lcl|NC_010612.1_cds_WP_041324971.1_4920	MMAR_RS24600	MMAR_RS24600	6.00	9.00	5.00	5.00	4.00	7.00	10.00	10.00	6.00	DMT family transporter
lcl|NC_010612.1_cds_WP_012396434.1_4921	MMAR_RS24605	MMAR_RS24605	1.00	2.00	1.00	3.00	6.00	2.00	4.00	4.00	3.00	DUF2334 domain-containing protein
lcl|NC_010612.1_cds_WP_012396435.1_4922	MMAR_RS24610	MMAR_RS24610	2.00	1.00	0.00	3.00	0.00	5.00	1.00	1.00	1.00	DHA2 family efflux MFS transporter permease subunit
lcl|NC_010612.1_cds_WP_012396436.1_4923	MMAR_RS24615	MMAR_RS24615	0.00	0.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	TetR/AcrR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012396437.1_4924	MMAR_RS24620	MMAR_RS24620	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	DoxX family protein
lcl|NC_010612.1_cds_WP_012396438.1_4925	MMAR_RS24625	MMAR_RS24625	8.00	2.00	3.00	4.00	3.00	1.00	3.00	3.00	5.00	S9 family peptidase
lcl|NC_010612.1_cds_WP_012396439.1_4926	MMAR_RS24630	MMAR_RS24630	2.00	3.00	2.00	1.00	4.00	0.00	1.00	1.00	1.00	phosphoribosylaminoimidazolesuccinocarboxamide synthase
lcl|NC_010612.1_cds_WP_012396440.1_4927	MMAR_RS24635	MMAR_RS24635	1.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	1.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012396441.1_4928	MMAR_RS24640	adhP	3.00	2.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	alcohol dehydrogenase AdhP
lcl|NC_010612.1_cds_WP_012396442.1_4929	MMAR_RS24645	adh	26.00	2.00	5.00	1.00	3.00	0.00	5.00	5.00	9.00	aldehyde dehydrogenase
lcl|NC_010612.1_cds_WP_041324973.1_4930	MMAR_RS24650	MMAR_RS24650	4.00	2.00	3.00	3.00	7.00	4.00	1.00	1.00	0.00	GAF domain-containing protein
lcl|NC_010612.1_cds_WP_012396444.1_4931	MMAR_RS24655	MMAR_RS24655	69.00	8.00	12.00	136.00	158.00	55.00	9.00	9.00	6.00	PPE family protein
lcl|NC_010612.1_cds_WP_012396445.1_4932	MMAR_RS24660	MMAR_RS24660	2.00	0.00	0.00	2.00	3.00	0.00	1.00	1.00	3.00	cytochrome P450
lcl|NC_010612.1_cds_WP_012396446.1_4933	MMAR_RS24665	purB	1.00	2.00	4.00	2.00	9.00	2.00	5.00	5.00	1.00	adenylosuccinate lyase
lcl|NC_010612.1_cds_WP_012396447.1_4934	MMAR_RS24670	MMAR_RS24670	1.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	1.00	DUF429 domain-containing protein
lcl|NC_010612.1_cds_WP_012396448.1_4935	MMAR_RS24675	MMAR_RS24675	3.00	6.00	3.00	0.00	3.00	1.00	6.00	6.00	7.00	TetR/AcrR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012396449.1_4936	MMAR_RS24680	MMAR_RS24680	1.00	2.00	0.00	0.00	2.00	0.00	1.00	1.00	2.00	alpha/beta hydrolase-fold protein
lcl|NC_010612.1_cds_WP_012396450.1_4937	MMAR_RS24685	MMAR_RS24685	0.00	2.00	0.00	1.00	0.00	0.00	3.00	3.00	1.00	gamma-glutamyltransferase family protein
lcl|NC_010612.1_cds_WP_012396451.1_4938	MMAR_RS24690	MMAR_RS24690	5.00	2.00	8.00	6.00	11.00	5.00	9.00	9.00	5.00	Rv1355c family protein
lcl|NC_010612.1_cds_WP_012396452.1_4939	MMAR_RS24695	MMAR_RS24695	3.00	10.00	9.00	4.00	12.00	6.00	13.00	13.00	9.00	universal stress protein
lcl|NC_010612.1_cds_WP_012396453.1_4940	MMAR_RS24700	MMAR_RS24700	8.00	3.00	10.00	9.00	8.00	9.00	2.00	2.00	4.00	serine/threonine-protein kinase
lcl|NC_010612.1_cds_WP_012396454.1_4941	MMAR_RS24705	purD	2.00	1.00	1.00	1.00	9.00	2.00	4.00	4.00	5.00	phosphoribosylamine--glycine ligase
lcl|NC_010612.1_cds_WP_012396455.1_4942	MMAR_RS24710	MMAR_RS24710	1.00	1.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	carboxymuconolactone decarboxylase family protein
lcl|NC_010612.1_cds_WP_012396456.1_4943	MMAR_RS24715	MMAR_RS24715	1.00	1.00	0.00	2.00	3.00	0.00	0.00	0.00	0.00	NAD(P)-dependent oxidoreductase
lcl|NC_010612.1_cds_WP_012396457.1_4944	MMAR_RS24720	MMAR_RS24720	2.00	0.00	0.00	13.00	11.00	0.00	0.00	0.00	0.00	SDR family oxidoreductase
lcl|NC_010612.1_cds_WP_012396458.1_4945	MMAR_RS24725	MMAR_RS24725	10.00	0.00	0.00	20.00	19.00	1.00	2.00	2.00	1.00	aldehyde dehydrogenase
lcl|NC_010612.1_cds_WP_012396459.1_4946	MMAR_RS24730	MMAR_RS24730	1.00	0.00	1.00	5.00	3.00	0.00	0.00	0.00	0.00	TetR/AcrR family transcriptional regulator
