gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_RS04815	mmaA3	methoxy mycolic acid synthase MmaA3	General	1.7711	4.6090e-12	9.8193e-11	YES
MMAR_RS12265	MMAR_RS12265	PE family protein	General	-3.0114	9.1820e-12	1.9478e-10	YES
MMAR_RS11805	dnaE	DNA polymerase III subunit alpha	General	1.3824	9.8678e-12	2.0844e-10	YES
MMAR_RS00750	MMAR_RS00750	GNAT family N-acetyltransferase	General	-5.6291	1.0181e-11	2.1416e-10	YES
MMAR_RS31040	MMAR_RS31040	PE family protein	General	-5.8210	1.0955e-11	2.2946e-10	YES
MMAR_RS00015	dnaN	DNA polymerase III subunit beta	General	2.2716	1.5243e-11	3.1792e-10	YES
MMAR_RS06905	MMAR_RS06905	phosphotransferase family protein	General	-1.9557	1.7425e-11	3.6191e-10	YES
MMAR_RS06165	MMAR_RS06165	hypothetical protein	General	-2.2377	1.7690e-11	3.6588e-10	YES
MMAR_RS02330	MMAR_RS02330	aldehyde dehydrogenase	General	-7.8419	1.9993e-11	4.1046e-10	YES
MMAR_RS13150	MMAR_RS13150	WS/DGAT/MGAT family O-acyltransferase	General	-6.8773	2.0010e-11	4.1046e-10	YES
MMAR_RS00740	MMAR_RS00740	acyl-CoA dehydrogenase family protein	General	-3.9924	2.2455e-11	4.5872e-10	YES
MMAR_RS09990	MMAR_RS09990	DUF3093 domain-containing protein	General	-2.3603	2.5297e-11	5.1465e-10	YES
MMAR_RS19965	MMAR_RS19965	Rv1363c family protein	General	2.5610	2.6029e-11	5.2738e-10	YES
MMAR_RS05400	MMAR_RS05400	amino acid permease	General	2.5423	3.2487e-11	6.5555e-10	YES
MMAR_RS00070	MMAR_RS00070	peptidylprolyl isomerase	General	1.8594	3.5140e-11	7.0621e-10	YES
MMAR_RS04950	MMAR_RS04950	crotonase/enoyl-CoA hydratase family protein	General	-5.3032	4.4725e-11	8.7065e-10	YES
MMAR_RS05800	MMAR_RS05800	phytoene desaturase family protein	General	-5.3032	4.4725e-11	8.7065e-10	YES
MMAR_RS07705	MMAR_RS07705	nucleoside triphosphate pyrophosphohydrolase	General	-5.3032	4.4725e-11	8.7065e-10	YES
MMAR_RS10725	MMAR_RS10725	dihydrodipicolinate synthase family protein	General	-5.3032	4.4725e-11	8.7065e-10	YES
MMAR_RS31175	MMAR_RS31175	hypothetical protein	General	-5.3032	4.4725e-11	8.7065e-10	YES
MMAR_RS17075	MMAR_RS17075	hypothetical protein	General	-5.3032	4.4725e-11	8.7065e-10	YES
MMAR_RS17600	MMAR_RS17600	DUF6636 domain-containing protein	General	-5.3032	4.4725e-11	8.7065e-10	YES
MMAR_RS21995	MMAR_RS21995	enoyl-CoA hydratase/isomerase family protein	General	-5.3032	4.4725e-11	8.7065e-10	YES
MMAR_RS09115	MMAR_RS09115	GNAT family N-acetyltransferase	General	1.1121	4.8443e-11	9.3934e-10	YES
MMAR_RS09985	MMAR_RS09985	DUF4193 domain-containing protein	General	-1.8831	5.8947e-11	1.1386e-09	YES
MMAR_RS15465	MMAR_RS15465	FAD-containing oxidoreductase	General	2.1458	6.0149e-11	1.1573e-09	YES
MMAR_RS20930	MMAR_RS20930	LLM class flavin-dependent oxidoreductase	General	-2.5137	7.2947e-11	1.3981e-09	YES
MMAR_RS06500	MMAR_RS06500	DUF6912 family protein	General	2.1284	8.6733e-11	1.6559e-09	YES
MMAR_RS14485	MMAR_RS14485	M48 family metallopeptidase	General	-0.6966	9.8616e-11	1.8756e-09	NO
MMAR_RS00410	MMAR_RS00410	DUF3297 family protein	General	-6.4741	1.0495e-10	1.9884e-09	YES
MMAR_RS21275	MMAR_RS21275	Zn-ribbon domain-containing OB-fold protein	General	-5.9580	1.0563e-10	1.9937e-09	YES
MMAR_RS16160	MMAR_RS16160	DUF2561 family protein	General	0.9851	1.1743e-10	2.2080e-09	YES
MMAR_RS23290	MMAR_RS23290	AurF N-oxygenase family protein	General	-1.5371	1.7281e-10	3.2371e-09	YES
MMAR_RS03190	clpB	ATP-dependent chaperone ClpB	General	-3.7438	1.9741e-10	3.6840e-09	YES
MMAR_RS22150	MMAR_RS22150	class I SAM-dependent methyltransferase	General	-6.2517	2.1335e-10	3.9665e-09	YES
MMAR_RS15905	MMAR_RS15905	cell division protein FtsQ/DivIB	General	-1.8114	2.8361e-10	5.2531e-09	YES
MMAR_RS23435	MMAR_RS23435	FAD-dependent monooxygenase	General	-2.0101	3.6196e-10	6.6795e-09	YES
MMAR_RS17355	MMAR_RS17355	universal stress protein	General	2.3030	3.6717e-10	6.7505e-09	YES
MMAR_RS27085	MMAR_RS27085	glycerophosphodiester phosphodiesterase	General	2.2162	5.6421e-10	1.0335e-08	YES
MMAR_RS16125	ripC	peptidoglycan hydrolase RipC	General	1.8441	6.4476e-10	1.1767e-08	YES
MMAR_RS05220	sppA	signal peptide peptidase SppA	General	1.5928	6.7659e-10	1.2303e-08	YES
MMAR_RS06160	lat	L-lysine 6-transaminase	General	-1.8049	6.9660e-10	1.2620e-08	YES
MMAR_RS20335	clpS	ATP-dependent Clp protease adapter ClpS	General	2.0661	8.2137e-10	1.4826e-08	YES
MMAR_RS11630	rfbF	glucose-1-phosphate cytidylyltransferase	General	1.0092	8.6450e-10	1.5549e-08	YES
MMAR_RS09945	MMAR_RS09945	YihY/virulence factor BrkB family protein	General	-2.0304	8.8774e-10	1.5909e-08	YES
MMAR_RS27385	MMAR_RS27385	hypothetical protein	General	1.2811	9.1935e-10	1.6416e-08	YES
MMAR_RS03140	dnaK	molecular chaperone DnaK	General	-3.1390	9.6032e-10	1.7086e-08	YES
MMAR_RS05860	metX	homoserine O-acetyltransferase MetX	General	1.5873	1.1997e-09	2.1269e-08	YES
MMAR_RS00590	MMAR_RS00590	nitroreductase family protein	General	-2.0113	1.2302e-09	2.1732e-08	YES
MMAR_RS18040	rocD	ornithine--oxo-acid transaminase	General	-3.5613	1.5054e-09	2.6499e-08	YES
MMAR_RS06455	hpf	ribosome hibernation-promoting factor, HPF/YfiA family	General	1.0795	2.0407e-09	3.5796e-08	YES
MMAR_RS26760	MMAR_RS26760	PPE family protein	General	-6.1515	2.0737e-09	3.6246e-08	YES
MMAR_RS28955	MMAR_RS28955	FmdB family zinc ribbon protein	General	-2.8248	2.3456e-09	4.0855e-08	YES
MMAR_RS04150	MMAR_RS04150	MMPL/RND family transporter	General	1.7840	2.4793e-09	4.3032e-08	YES
MMAR_RS26985	MMAR_RS26985	LGFP repeat-containing protein	General	1.4144	2.8615e-09	4.9440e-08	YES
MMAR_RS27495	trxB	thioredoxin-disulfide reductase	General	-2.5748	2.8684e-09	4.9440e-08	YES
MMAR_RS15885	MMAR_RS15885	cell division protein SepF	General	1.9136	3.0409e-09	5.2233e-08	YES
MMAR_RS24605	MMAR_RS24605	DUF2334 domain-containing protein	General	0.7395	3.1635e-09	5.4151e-08	NO
MMAR_RS02185	MMAR_RS02185	MMPL family transporter	General	1.7547	3.8877e-09	6.6318e-08	YES
MMAR_RS01415	MMAR_RS01415	oxygenase MpaB family protein	General	-3.0582	4.0065e-09	6.8111e-08	YES
MMAR_RS14525	katG	catalase/peroxidase HPI	General	0.6378	4.0943e-09	6.9365e-08	NO
MMAR_RS03690	MMAR_RS03690	glutamate--cysteine ligase	General	2.1911	4.9014e-09	8.2756e-08	YES
MMAR_RS23980	MMAR_RS23980	thiamine pyrophosphate-dependent enzyme	General	2.7065	4.9747e-09	8.3709e-08	YES
MMAR_RS05580	MMAR_RS05580	PPE family protein	General	1.2843	5.3370e-09	8.9503e-08	YES
MMAR_RS24485	purM	phosphoribosylformylglycinamidine cyclo-ligase	General	1.4308	6.2517e-09	1.0449e-07	YES
MMAR_RS23905	lpqS	putative copper homeostasis (lipo)protein LpqS	General	-1.9085	7.3688e-09	1.2275e-07	YES
MMAR_RS18690	MMAR_RS18690	class I SAM-dependent methyltransferase	General	-6.0612	8.8379e-09	1.4673e-07	YES
MMAR_RS17620	MMAR_RS17620	DUF6632 domain-containing protein	General	-7.5718	1.6028e-08	2.6522e-07	YES
MMAR_RS06700	MMAR_RS06700	TIGR02569 family protein	General	1.8552	1.9178e-08	3.1627e-07	YES
MMAR_RS11730	MMAR_RS11730	condensation domain-containing protein	General	2.0984	1.9640e-08	3.2282e-07	YES
MMAR_RS05350	rfbB	dTDP-glucose 4,6-dehydratase	General	2.4437	2.3991e-08	3.9305e-07	YES
MMAR_RS11285	sufB	Fe-S cluster assembly protein SufB	General	-1.7929	2.7511e-08	4.4922e-07	YES
MMAR_RS20660	MMAR_RS20660	PE family protein	General	-5.4967	3.0328e-08	4.9360e-07	YES
MMAR_RS05300	map	type I methionyl aminopeptidase	General	1.6371	3.3781e-08	5.4269e-07	YES
MMAR_RS09955	MMAR_RS09955	RidA family protein	General	1.6371	3.3781e-08	5.4269e-07	YES
MMAR_RS13545	MMAR_RS13545	GuaB1 family IMP dehydrogenase-related protein	General	1.6371	3.3781e-08	5.4269e-07	YES
MMAR_RS23910	MMAR_RS23910	multicopper oxidase family protein	General	-1.1863	3.3641e-08	5.4269e-07	YES
MMAR_RS04145	MMAR_RS04145	MmpS family transport accessory protein	General	1.4746	3.6782e-08	5.8709e-07	YES
MMAR_RS20595	MMAR_RS20595	CocE/NonD family hydrolase	General	-4.2840	3.6709e-08	5.8709e-07	YES
MMAR_RS11950	hisH	imidazole glycerol phosphate synthase subunit HisH	General	1.8306	4.0363e-08	6.4013e-07	YES
MMAR_RS15045	MMAR_RS15045	ketosteroid isomerase family protein	General	1.8306	4.0363e-08	6.4013e-07	YES
MMAR_RS04095	MMAR_RS04095	SDR family oxidoreductase	General	1.8199	4.2018e-08	6.6426e-07	YES
MMAR_RS05905	MMAR_RS05905	helix-turn-helix domain-containing protein	General	-6.4829	5.8040e-08	9.1464e-07	YES
MMAR_RS14640	car	carboxylic acid reductase	General	-2.0887	5.8238e-08	9.1485e-07	YES
MMAR_RS02660	eccA3	type VII secretion system ESX-3 AAA family ATPase EccA3	General	-3.3326	6.7851e-08	1.0625e-06	YES
MMAR_RS10710	MMAR_RS10710	Rv2576c family protein	General	-6.5565	7.8705e-08	1.2247e-06	YES
MMAR_RS18625	MMAR_RS18625	acyl-CoA dehydrogenase family protein	General	0.8159	7.8540e-08	1.2247e-06	YES
MMAR_RS09905	MMAR_RS09905	proteasome assembly chaperone family protein	General	-1.9438	8.3155e-08	1.2899e-06	YES
MMAR_RS15355	tatC	twin-arginine translocase subunit TatC	General	2.6917	9.7295e-08	1.5046e-06	YES
MMAR_RS04740	MMAR_RS04740	type II toxin-antitoxin system VapB family antitoxin	General	1.1787	1.1019e-07	1.6949e-06	YES
MMAR_RS24875	MMAR_RS24875	hypothetical protein	General	-2.5690	1.1029e-07	1.6949e-06	YES
MMAR_RS13430	MMAR_RS13430	FAD-binding protein	General	-1.8800	1.1557e-07	1.7706e-06	YES
MMAR_RS25155	MMAR_RS25155	3-ketosteroid-9-alpha-monooxygenase, oxygenase component	General	-2.7980	1.1708e-07	1.7882e-06	YES
MMAR_RS16150	qcrA	cytochrome bc1 complex Rieske iron-sulfur subunit	General	1.3035	1.2861e-07	1.9584e-06	YES
MMAR_RS24865	MMAR_RS24865	WS/DGAT/MGAT family O-acyltransferase	General	2.2369	1.3958e-07	2.1188e-06	YES
MMAR_RS21960	MMAR_RS21960	cystathionine gamma-synthase	General	1.2766	1.6141e-07	2.4429e-06	YES
MMAR_RS12555	MMAR_RS12555	PPE family protein	General	2.6389	2.1329e-07	3.2182e-06	YES
MMAR_RS18210	MMAR_RS18210	hypothetical protein	General	2.0919	2.1713e-07	3.2662e-06	YES
MMAR_RS22805	MMAR_RS22805	M23 family metallopeptidase	General	1.8074	2.2321e-07	3.3475e-06	YES
MMAR_RS18530	MMAR_RS18530	sulfate ABC transporter substrate-binding protein	General	1.6132	3.3662e-07	5.0330e-06	YES
MMAR_RS08715	MMAR_RS08715	AMP-binding protein	General	3.2524	3.4066e-07	5.0782e-06	YES
MMAR_RS24365	MMAR_RS24365	acyl-ACP desaturase	General	2.0770	3.5854e-07	5.3287e-06	YES
MMAR_RS25940	MMAR_RS25940	WhiB family transcriptional regulator	General	2.7640	3.7423e-07	5.5453e-06	YES
MMAR_RS31225	MMAR_RS31225	type II toxin-antitoxin system HicA family toxin	General	-2.4106	3.9752e-07	5.8728e-06	YES
MMAR_RS05385	MMAR_RS05385	DNA-directed RNA polymerase subunit alpha	General	1.0104	4.2407e-07	6.2465e-06	YES
MMAR_RS13500	gcvP	aminomethyl-transferring glycine dehydrogenase	General	1.6586	4.8737e-07	7.1443e-06	YES
MMAR_RS15350	MMAR_RS15350	DEAD/DEAH box helicase	General	2.5597	4.8789e-07	7.1443e-06	YES
MMAR_RS20445	MMAR_RS20445	F0F1 ATP synthase subunit epsilon	General	1.1221	5.2668e-07	7.6895e-06	YES
MMAR_RS08935	MMAR_RS08935	serine hydrolase	General	-1.9191	5.3240e-07	7.7502e-06	YES
MMAR_RS02350	MMAR_RS02350	cell envelope lipid trafficking protein PgfA	General	0.9940	5.8934e-07	8.5541e-06	YES
MMAR_RS23550	MMAR_RS23550	hypothetical protein	General	-2.5007	6.1127e-07	8.8465e-06	YES
MMAR_RS18780	rpmA	50S ribosomal protein L27	General	0.6880	6.3899e-07	9.2207e-06	NO
MMAR_RS26470	MMAR_RS26470	AMP-dependent synthetase/ligase	General	1.2091	6.5323e-07	9.3990e-06	YES
MMAR_RS25750	MMAR_RS25750	NAD-dependent epimerase/dehydratase family protein	General	1.7884	6.5570e-07	9.4072e-06	YES
MMAR_RS13175	MMAR_RS13175	TetR/AcrR family transcriptional regulator	General	-6.1540	7.5844e-07	1.0828e-05	YES
MMAR_RS20465	MMAR_RS20465	F0F1 ATP synthase subunit B/delta	General	1.5995	7.5906e-07	1.0828e-05	YES
MMAR_RS21645	MMAR_RS21645	TetR/AcrR family transcriptional regulator	General	-2.0289	7.7841e-07	1.1072e-05	YES
MMAR_RS14945	MMAR_RS14945	universal stress protein	General	1.0827	7.9332e-07	1.1251e-05	YES
MMAR_RS09930	sigB	sigma-70 family RNA polymerase sigma factor SigB	General	-1.4757	8.6054e-07	1.2170e-05	YES
MMAR_RS19040	pepN	aminopeptidase N	General	1.6575	9.0273e-07	1.2731e-05	YES
MMAR_RS05380	rpsD	30S ribosomal protein S4	General	1.1422	9.4711e-07	1.3319e-05	YES
MMAR_RS22440	rsmA	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	General	2.4255	1.1774e-06	1.6510e-05	YES
MMAR_RS03970	MMAR_RS03970	LmeA family phospholipid-binding protein	General	1.2656	1.3168e-06	1.8413e-05	YES
MMAR_RS12860	MMAR_RS12860	serine/threonine-protein kinase	General	1.9853	1.4986e-06	2.0896e-05	YES
MMAR_RS19800	MMAR_RS19800	type I polyketide synthase	General	1.1071	1.5141e-06	2.1054e-05	YES
MMAR_RS07765	MMAR_RS07765	Rv3090 family protease	General	1.6094	1.5511e-06	2.1508e-05	YES
MMAR_RS18815	MMAR_RS18815	LysM peptidoglycan-binding domain-containing protein	General	1.4686	1.6299e-06	2.2538e-05	YES
MMAR_RS08895	MMAR_RS08895	N-acyl-D-amino-acid deacylase family protein	General	-1.1361	1.6447e-06	2.2679e-05	YES
MMAR_RS06395	MMAR_RS06395	rubredoxin	General	-3.9789	1.6513e-06	2.2707e-05	YES
MMAR_RS01750	MMAR_RS01750	TetR/AcrR family transcriptional regulator	General	2.9065	1.7817e-06	2.4432e-05	YES
MMAR_RS25915	crp	cAMP-activated global transcriptional regulator CRP	General	1.2229	2.0140e-06	2.7541e-05	YES
MMAR_RS14605	MMAR_RS14605	DUF732 domain-containing protein	General	1.5882	2.1058e-06	2.8717e-05	YES
MMAR_RS05295	MMAR_RS05295	adenylate kinase	General	1.4542	2.2942e-06	3.1201e-05	YES
MMAR_RS04025	MMAR_RS04025	phosphoglyceromutase	General	1.6052	2.3061e-06	3.1277e-05	YES
MMAR_RS11615	MMAR_RS11615	aldolase/citrate lyase family protein	General	2.9434	2.4124e-06	3.2630e-05	YES
MMAR_RS26860	MMAR_RS26860	GreA/GreB family elongation factor	General	1.0663	2.4720e-06	3.3345e-05	YES
MMAR_RS22070	MMAR_RS22070	arylsulfatase	General	1.1522	2.4926e-06	3.3532e-05	YES
MMAR_RS21115	sigE	RNA polymerase sigma factor SigE	General	-2.3471	2.5561e-06	3.4294e-05	YES
MMAR_RS18005	MMAR_RS18005	TldD/PmbA family protein	General	1.6402	2.8177e-06	3.7701e-05	YES
MMAR_RS24345	MMAR_RS24345	ArsR/SmtB family transcription factor	General	-6.9958	2.8909e-06	3.8576e-05	YES
MMAR_RS02290	MMAR_RS02290	WS/DGAT/MGAT family O-acyltransferase	General	2.2643	3.1116e-06	4.1410e-05	YES
MMAR_RS26030	MMAR_RS26030	type 1 glutamine amidotransferase domain-containing protein	General	-5.7412	3.1418e-06	4.1700e-05	YES
MMAR_RS05940	MMAR_RS05940	succinate dehydrogenase iron-sulfur subunit	General	1.9683	3.1805e-06	4.2102e-05	YES
MMAR_RS18245	MMAR_RS18245	PPE family protein	General	2.6221	3.2287e-06	4.2626e-05	YES
MMAR_RS25610	MMAR_RS25610	Rossmann-like and DUF2520 domain-containing protein	General	-1.0127	3.4091e-06	4.4888e-05	YES
MMAR_RS13360	eccE	type VII secretion protein EccE	General	1.7645	3.4629e-06	4.5476e-05	YES
MMAR_RS21495	MMAR_RS21495	HhH-GPD-type base excision DNA repair protein	General	1.4293	3.5263e-06	4.6187e-05	YES
MMAR_RS10525	MMAR_RS10525	hypothetical protein	General	-1.4567	3.6323e-06	4.7449e-05	YES
MMAR_RS13960	MMAR_RS13960	anti-sigma factor antagonist	General	2.8691	3.7026e-06	4.8241e-05	YES
MMAR_RS24995	MMAR_RS24995	virulence factor Mce family protein	General	1.7882	3.7613e-06	4.8878e-05	YES
MMAR_RS21810	xseA	exodeoxyribonuclease VII large subunit	General	6.6743	3.8381e-06	4.9745e-05	YES
MMAR_RS02055	MMAR_RS02055	MCE family protein	General	3.0976	4.1043e-06	5.3056e-05	YES
MMAR_RS26685	MMAR_RS26685	sensor histidine kinase	General	-0.9663	4.2254e-06	5.4480e-05	YES
MMAR_RS13405	MMAR_RS13405	NAD(P)/FAD-dependent oxidoreductase	General	1.4466	4.5333e-06	5.8299e-05	YES
MMAR_RS24790	MMAR_RS24790	sensor histidine kinase	General	1.2239	4.6251e-06	5.9325e-05	YES
MMAR_RS30925	MMAR_RS30925	cation-translocating P-type ATPase	General	1.3505	4.6649e-06	5.9682e-05	YES
MMAR_RS21925	trhA	PAQR family membrane homeostasis protein TrhA	General	-2.4983	5.7036e-06	7.2783e-05	YES
MMAR_RS13355	mycP5	type VII secretion system ESX-5 serine protease mycosin MycP5	General	1.5553	5.9420e-06	7.5631e-05	YES
MMAR_RS00370	MMAR_RS00370	transglycosylase domain-containing protein	General	1.8596	6.1147e-06	7.7631e-05	YES
MMAR_RS18975	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	General	1.4639	6.2832e-06	7.9566e-05	YES
MMAR_RS24795	phoP	two-component system response regulator PhoP	General	-2.0560	7.0701e-06	8.9302e-05	YES
MMAR_RS18215	MMAR_RS18215	phospholipase C	General	1.5939	7.4800e-06	9.4241e-05	YES
MMAR_RS28255	infB	translation initiation factor IF-2	General	0.8106	7.8118e-06	9.8171e-05	YES
MMAR_RS08665	MMAR_RS08665	pyruvate carboxylase	General	1.1794	9.4221e-06	1.1752e-04	YES
MMAR_RS15820	MMAR_RS15820	phthiotriol/phenolphthiotriol dimycocerosates methyltransferase	General	1.9349	9.4050e-06	1.1752e-04	YES
MMAR_RS26875	MMAR_RS26875	decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase	General	1.9349	9.4050e-06	1.1752e-04	YES
MMAR_RS16450	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase	General	-1.8118	1.0818e-05	1.3459e-04	YES
MMAR_RS02825	MMAR_RS02825	ferritin-like domain-containing protein	General	2.9651	1.1002e-05	1.3653e-04	YES
MMAR_RS15920	ftsW	putative lipid II flippase FtsW	General	2.0947	1.1815e-05	1.4626e-04	YES
MMAR_RS08685	purU	formyltetrahydrofolate deformylase	General	-1.9486	1.2731e-05	1.5721e-04	YES
MMAR_RS10940	MMAR_RS10940	PH-like domain-containing protein	General	1.4524	1.3108e-05	1.6146e-04	YES
MMAR_RS05765	MMAR_RS05765	ATP-binding protein	General	1.1350	1.4645e-05	1.7995e-04	YES
MMAR_RS09540	MMAR_RS09540	M16 family metallopeptidase	General	1.1146	1.5051e-05	1.8447e-04	YES
MMAR_RS11525	losA	glycosyltransferase LosA	General	2.6402	1.7349e-05	2.1212e-04	YES
MMAR_RS20945	MMAR_RS20945	multidrug efflux MFS transporter Tap	General	1.6107	1.7732e-05	2.1627e-04	YES
MMAR_RS14910	MMAR_RS14910	fumarylacetoacetate hydrolase family protein	General	-3.1081	1.7868e-05	2.1739e-04	YES
MMAR_RS17765	MMAR_RS17765	zinc-binding dehydrogenase	General	-3.5310	2.1698e-05	2.6294e-04	YES
MMAR_RS18545	MMAR_RS18545	glycoside hydrolase family 15 protein	General	2.2420	2.1717e-05	2.6294e-04	YES
MMAR_RS03950	hbhA	heparin-binding hemagglutinin HbhA	General	-1.7413	2.5558e-05	3.0869e-04	YES
MMAR_RS27355	MMAR_RS27355	PE domain-containing protein	General	1.0104	2.6429e-05	3.1843e-04	YES
MMAR_RS05620	guaB	IMP dehydrogenase	General	1.5298	2.6795e-05	3.2205e-04	YES
MMAR_RS01130	MMAR_RS01130	heavy metal translocating P-type ATPase	General	-1.7274	2.7465e-05	3.2932e-04	YES
MMAR_RS23985	MMAR_RS23985	MFS transporter	General	1.7244	3.0476e-05	3.6454e-04	YES
MMAR_RS22650	sepX	divisome protein SepX/GlpR	General	1.4077	3.3154e-05	3.9561e-04	YES
MMAR_RS12425	MMAR_RS12425	IS481-like element ISMyma6 family transposase	General	0.8770	3.3461e-05	3.9732e-04	YES
MMAR_RS13075	MMAR_RS13075	IS481-like element ISMyma6 family transposase	General	0.8770	3.3461e-05	3.9732e-04	YES
MMAR_RS16080	MMAR_RS16080	glycosyltransferase 87 family protein	General	0.9234	3.3536e-05	3.9732e-04	YES
MMAR_RS11155	MMAR_RS11155	phosphoglycerate kinase	General	2.6017	3.4781e-05	4.1108e-04	YES
MMAR_RS11640	rfbG	CDP-glucose 4,6-dehydratase	General	2.6199	3.5311e-05	4.1635e-04	YES
MMAR_RS13350	eccD	type VII secretion integral membrane protein EccD	General	1.2123	3.5996e-05	4.2343e-04	YES
MMAR_RS20750	MMAR_RS20750	DUF3558 domain-containing protein	General	1.4679	3.7054e-05	4.3484e-04	YES
MMAR_RS05505	glmS	glutamine--fructose-6-phosphate transaminase (isomerizing)	General	0.9666	3.7432e-05	4.3824e-04	YES
MMAR_RS20220	MMAR_RS20220	Rv1363c family protein	General	2.1507	3.8716e-05	4.5220e-04	YES
MMAR_RS09465	MMAR_RS09465	membrane protein	General	1.1084	3.9768e-05	4.6340e-04	YES
MMAR_RS05840	MMAR_RS05840	type I polyketide synthase	General	1.5215	4.3978e-05	5.1126e-04	YES
MMAR_RS03655	MMAR_RS03655	hypothetical protein	General	1.7778	4.4483e-05	5.1592e-04	YES
MMAR_RS25245	MMAR_RS25245	steroid 3-ketoacyl-CoA thiolase	General	-2.4238	4.4637e-05	5.1650e-04	YES
MMAR_RS02010	MMAR_RS02010	GntR family transcriptional regulator	General	2.1245	4.6227e-05	5.3366e-04	YES
MMAR_RS21705	MMAR_RS21705	TetR/AcrR family transcriptional regulator	General	2.7638	4.7944e-05	5.5219e-04	YES
MMAR_RS03835	MMAR_RS03835	DUF5078 domain-containing protein	General	-1.9328	4.8810e-05	5.6086e-04	YES
MMAR_RS13290	eccB	type VII secretion protein EccB	General	1.2085	5.3805e-05	6.1683e-04	YES
MMAR_RS23250	MMAR_RS23250	phytoene desaturase family protein	General	1.6486	5.5832e-05	6.3859e-04	YES
MMAR_RS04895	MMAR_RS04895	ABC transporter ATP-binding protein	General	2.9541	5.6576e-05	6.4562e-04	YES
MMAR_RS16630	MMAR_RS16630	PucR family transcriptional regulator	General	1.2321	5.7767e-05	6.5770e-04	YES
MMAR_RS05865	MMAR_RS05865	bifunctional o-acetylhomoserine/o-acetylserine sulfhydrylase	General	1.1620	5.9265e-05	6.7321e-04	YES
MMAR_RS03515	MMAR_RS03515	serine/threonine-protein kinase PknG	General	1.1890	6.0517e-05	6.8430e-04	YES
MMAR_RS22495	MMAR_RS22495	hypothetical protein	General	1.1890	6.0517e-05	6.8430e-04	YES
MMAR_RS20250	MMAR_RS20250	ABC transporter permease	General	1.5206	6.1615e-05	6.9513e-04	YES
MMAR_RS18660	MMAR_RS18660	MMPL/RND family transporter	General	-2.5510	6.3012e-05	7.0928e-04	YES
MMAR_RS21110	rseA	anti-sigma E factor RseA	General	-1.1796	6.5157e-05	7.3176e-04	YES
MMAR_RS03300	MMAR_RS03300	glycoside hydrolase family 76 protein	General	1.6429	6.5578e-05	7.3411e-04	YES
MMAR_RS21860	glpX	class II fructose-bisphosphatase	General	1.8458	6.5662e-05	7.3411e-04	YES
MMAR_RS05855	MMAR_RS05855	class I SAM-dependent methyltransferase	General	2.2187	6.5909e-05	7.3522e-04	YES
MMAR_RS19530	MMAR_RS19530	hypothetical protein	General	-0.5212	6.6448e-05	7.3957e-04	NO
MMAR_RS19805	MMAR_RS19805	DUF1906 domain-containing protein	General	1.7963	6.9575e-05	7.7264e-04	YES
MMAR_RS20450	atpD	F0F1 ATP synthase subunit beta	General	2.1915	7.0238e-05	7.7826e-04	YES
MMAR_RS13600	MMAR_RS13600	NAD(P)/FAD-dependent oxidoreductase	General	-1.3051	7.3463e-05	8.1218e-04	YES
