gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_RS16445	MMAR_RS16445	WS/DGAT/MGAT family O-acyltransferase	General	0.1985	7.6321e-01	9.6059e-01	NO
MMAR_RS02355	MMAR_RS02355	acyltransferase family protein	General	0.2091	7.6599e-01	9.6361e-01	NO
MMAR_RS20440	MMAR_RS20440	DUF2550 domain-containing protein	General	0.2091	7.6599e-01	9.6361e-01	NO
MMAR_RS19320	MMAR_RS19320	MlaD family protein	General	-0.7399	7.6649e-01	9.6399e-01	NO
MMAR_RS02535	MMAR_RS02535	Hsp20/alpha crystallin family protein	General	-0.2732	7.6817e-01	9.6562e-01	NO
MMAR_RS03030	iniA	isoniazid-induced dynamin-like GTPase IniA	General	-0.1778	7.6811e-01	9.6562e-01	NO
MMAR_RS13580	MMAR_RS13580	urease subunit alpha	General	-0.2344	7.6924e-01	9.6646e-01	NO
MMAR_RS18505	ggt	gamma-glutamyltransferase	General	-0.2344	7.6924e-01	9.6646e-01	NO
MMAR_RS21725	MMAR_RS21725	glucose-6-phosphate dehydrogenase	General	0.1048	7.7013e-01	9.6734e-01	NO
MMAR_RS09670	MMAR_RS09670	PE-PGRS family protein	General	0.8715	7.7044e-01	9.6749e-01	NO
MMAR_RS04600	MMAR_RS04600	arylsulfatase	General	-0.2758	7.7122e-01	9.6751e-01	NO
MMAR_RS05870	MMAR_RS05870	NADP-dependent isocitrate dehydrogenase	General	0.1611	7.7144e-01	9.6751e-01	NO
MMAR_RS14685	MMAR_RS14685	1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase	General	0.1245	7.7076e-01	9.6751e-01	NO
MMAR_RS16065	MMAR_RS16065	class II 3-deoxy-7-phosphoheptulonate synthase	General	0.2119	7.7124e-01	9.6751e-01	NO
MMAR_RS25015	MMAR_RS25015	virulence factor Mce family protein	General	-0.1554	7.7142e-01	9.6751e-01	NO
MMAR_RS00740	MMAR_RS00740	acyl-CoA dehydrogenase family protein	General	0.3960	7.7267e-01	9.6760e-01	NO
MMAR_RS01860	MMAR_RS01860	Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha	General	-0.1762	7.7201e-01	9.6760e-01	NO
MMAR_RS12585	MMAR_RS12585	iron-containing redox enzyme family protein	General	0.8403	7.7244e-01	9.6760e-01	NO
MMAR_RS14025	MMAR_RS14025	ArsR/SmtB family transcription factor	General	0.8403	7.7244e-01	9.6760e-01	NO
MMAR_RS17400	MMAR_RS17400	alpha-ketoacid dehydrogenase subunit beta	General	-0.2399	7.7251e-01	9.6760e-01	NO
MMAR_RS26545	MMAR_RS26545	sulfotransferase family protein	General	0.8403	7.7244e-01	9.6760e-01	NO
MMAR_RS12565	MMAR_RS12565	non-ribosomal peptide synthetase	General	-0.2533	7.7312e-01	9.6791e-01	NO
MMAR_RS04120	MMAR_RS04120	(2Fe-2S)-binding protein	General	0.2101	7.7364e-01	9.6832e-01	NO
MMAR_RS21000	MMAR_RS21000	hypothetical protein	General	-0.2577	7.7431e-01	9.6867e-01	NO
MMAR_RS25645	ftsH	ATP-dependent zinc metalloprotease FtsH	General	0.0719	7.7429e-01	9.6867e-01	NO
MMAR_RS16870	MMAR_RS16870	SIR2 family NAD-dependent protein deacylase	General	0.7857	7.7504e-01	9.6933e-01	NO
MMAR_RS29235	holA	DNA polymerase III subunit delta	General	-0.0640	7.7599e-01	9.7012e-01	NO
MMAR_RS21110	rseA	anti-sigma E factor RseA	General	0.2051	7.7606e-01	9.7012e-01	NO
MMAR_RS11470	mutA	methylmalonyl-CoA mutase small subunit	General	0.1482	7.7635e-01	9.7024e-01	NO
MMAR_RS13330	MMAR_RS13330	type VII secretion system ESX-5 target PE19	General	0.1610	7.7665e-01	9.7037e-01	NO
MMAR_RS11215	zwf	glucose-6-phosphate dehydrogenase	General	-0.1797	7.7697e-01	9.7053e-01	NO
MMAR_RS07680	MMAR_RS07680	winged helix-turn-helix transcriptional regulator	General	-0.1750	7.7796e-01	9.7151e-01	NO
MMAR_RS13735	MMAR_RS13735	peroxiredoxin	General	0.2572	7.7868e-01	9.7217e-01	NO
MMAR_RS03565	MMAR_RS03565	CD225/dispanin family protein	General	0.1289	7.8153e-01	9.7231e-01	NO
MMAR_RS04395	MMAR_RS04395	1,4-dihydroxy-2-naphthoyl-CoA synthase	General	0.8073	7.8109e-01	9.7231e-01	NO
MMAR_RS07800	MMAR_RS07800	amidohydrolase	General	-0.8846	7.8036e-01	9.7231e-01	NO
MMAR_RS11290	sufD	Fe-S cluster assembly protein SufD	General	0.0940	7.8152e-01	9.7231e-01	NO
MMAR_RS13335	esxM	type VII secretion system effector EsxM	General	0.1332	7.8040e-01	9.7231e-01	NO
MMAR_RS15105	rbpA	RNA polymerase-binding protein RbpA	General	-0.0642	7.8047e-01	9.7231e-01	NO
MMAR_RS16670	MMAR_RS16670	TetR/AcrR family transcriptional regulator	General	0.8069	7.8033e-01	9.7231e-01	NO
MMAR_RS16955	MMAR_RS16955	serine/threonine-protein kinase PknD	General	0.8069	7.8033e-01	9.7231e-01	NO
MMAR_RS17615	MMAR_RS17615	SAM-dependent methyltransferase	General	0.2712	7.8061e-01	9.7231e-01	NO
MMAR_RS19335	MMAR_RS19335	L,D-transpeptidase	General	-0.0896	7.8149e-01	9.7231e-01	NO
MMAR_RS21655	MMAR_RS21655	SDR family oxidoreductase	General	0.8069	7.8033e-01	9.7231e-01	NO
MMAR_RS22310	esxM	type VII secretion system effector EsxM	General	-0.0548	7.8078e-01	9.7231e-01	NO
MMAR_RS25035	MMAR_RS25035	ferredoxin	General	0.8069	7.8033e-01	9.7231e-01	NO
MMAR_RS27165	MMAR_RS27165	esterase	General	-0.1228	7.7924e-01	9.7231e-01	NO
MMAR_RS06670	MMAR_RS06670	ferritin-like fold-containing protein	General	-0.2932	7.8207e-01	9.7274e-01	NO
MMAR_RS18795	ndk	nucleoside-diphosphate kinase	General	-0.1792	7.8264e-01	9.7320e-01	NO
MMAR_RS25565	MMAR_RS25565	CbtA family protein	General	0.1303	7.8376e-01	9.7435e-01	NO
MMAR_RS05645	MMAR_RS05645	TetR/AcrR family transcriptional regulator	General	0.8098	7.8469e-01	9.7477e-01	NO
MMAR_RS14860	MMAR_RS14860	NAD(P)-binding protein	General	0.1823	7.8449e-01	9.7477e-01	NO
MMAR_RS16775	MMAR_RS16775	hypothetical protein	General	0.8098	7.8469e-01	9.7477e-01	NO
MMAR_RS08325	MMAR_RS08325	class I SAM-dependent methyltransferase	General	0.2620	7.8520e-01	9.7495e-01	NO
MMAR_RS21300	pruA	L-glutamate gamma-semialdehyde dehydrogenase	General	0.1786	7.8522e-01	9.7495e-01	NO
MMAR_RS10015	MMAR_RS10015	DUF3159 domain-containing protein	General	0.1614	7.8583e-01	9.7497e-01	NO
MMAR_RS11920	MMAR_RS11920	L-aspartate oxidase	General	0.0933	7.8568e-01	9.7497e-01	NO
MMAR_RS21800	MMAR_RS21800	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	General	0.1974	7.8546e-01	9.7497e-01	NO
MMAR_RS01595	MMAR_RS01595	S1C family serine protease	General	-0.1466	7.8608e-01	9.7504e-01	NO
MMAR_RS21745	MMAR_RS21745	OsmC family protein	General	0.1703	7.8632e-01	9.7509e-01	NO
MMAR_RS01065	MMAR_RS01065	acyltransferase family protein	General	-0.8934	7.8670e-01	9.7532e-01	NO
MMAR_RS20375	MMAR_RS20375	acetyl-CoA C-acetyltransferase	General	-0.1416	7.8748e-01	9.7604e-01	NO
MMAR_RS26755	lipE	lipase LipE	General	-0.1498	7.8794e-01	9.7637e-01	NO
MMAR_RS02150	MMAR_RS02150	L,D-transpeptidase	General	0.1545	7.8907e-01	9.7752e-01	NO
MMAR_RS03050	MMAR_RS03050	hypothetical protein	General	-0.9025	7.9052e-01	9.7907e-01	NO
MMAR_RS02065	MMAR_RS02065	RDD family protein	General	0.2926	7.9122e-01	9.7970e-01	NO
MMAR_RS31310	MMAR_RS31310	non-ribosomal peptide synthetase	General	-0.2671	7.9247e-01	9.8076e-01	NO
MMAR_RS18630	MMAR_RS18630	acyl-CoA dehydrogenase family protein	General	0.1822	7.9240e-01	9.8076e-01	NO
MMAR_RS11095	rapZ	RNase adapter RapZ	General	0.7647	7.9392e-01	9.8212e-01	NO
MMAR_RS17755	MMAR_RS17755	nitroreductase/quinone reductase family protein	General	0.9167	7.9397e-01	9.8212e-01	NO
MMAR_RS22490	MMAR_RS22490	aminodeoxychorismate synthase component I	General	0.7652	7.9459e-01	9.8240e-01	NO
MMAR_RS26900	MMAR_RS26900	MBL fold metallo-hydrolase	General	0.7652	7.9459e-01	9.8240e-01	NO
MMAR_RS00685	MMAR_RS00685	amidohydrolase family protein	General	0.7557	7.9597e-01	9.8291e-01	NO
MMAR_RS09090	MMAR_RS09090	fasciclin domain-containing protein	General	0.0735	7.9577e-01	9.8291e-01	NO
MMAR_RS11380	ripB	NlpC/P60 family peptidoglycan endopeptidase RipB	General	0.0735	7.9577e-01	9.8291e-01	NO
MMAR_RS16420	MMAR_RS16420	bifunctional [glutamine synthetase	General	0.1481	7.9599e-01	9.8291e-01	NO
MMAR_RS17080	MMAR_RS17080	TetR/AcrR family transcriptional regulator	General	0.0735	7.9577e-01	9.8291e-01	NO
MMAR_RS13770	MMAR_RS13770	carboxymuconolactone decarboxylase family protein	General	0.2087	7.9633e-01	9.8308e-01	NO
MMAR_RS01755	MMAR_RS01755	class I SAM-dependent methyltransferase	General	0.2558	7.9696e-01	9.8361e-01	NO
MMAR_RS09460	MMAR_RS09460	CocE/NonD family hydrolase	General	-0.1730	7.9724e-01	9.8371e-01	NO
MMAR_RS06370	manA	mannose-6-phosphate isomerase, class I	General	-0.6434	7.9749e-01	9.8378e-01	NO
MMAR_RS08160	MMAR_RS08160	iron-siderophore ABC transporter substrate-binding protein	General	-0.8970	7.9806e-01	9.8399e-01	NO
MMAR_RS27515	MMAR_RS27515	ParB/RepB/Spo0J family partition protein	General	0.2135	7.9802e-01	9.8399e-01	NO
MMAR_RS16995	MMAR_RS16995	WS/DGAT/MGAT family O-acyltransferase	General	-0.2096	7.9838e-01	9.8415e-01	NO
MMAR_RS01880	MMAR_RS01880	PE-PPE domain-containing protein	General	-0.1993	7.9895e-01	9.8460e-01	NO
MMAR_RS12160	MMAR_RS12160	mannosyltransferase	General	0.2068	7.9936e-01	9.8487e-01	NO
MMAR_RS06600	MMAR_RS06600	SDR family oxidoreductase	General	-0.1199	8.0066e-01	9.8622e-01	NO
MMAR_RS04535	MMAR_RS04535	ABC transporter ATP-binding protein	General	0.8469	8.0154e-01	9.8706e-01	NO
MMAR_RS00345	MMAR_RS00345	Rv0045c family esterase	General	-0.6959	8.0526e-01	9.8810e-01	NO
MMAR_RS01055	MMAR_RS01055	ABC transporter ATP-binding protein	General	0.7226	8.0425e-01	9.8810e-01	NO
MMAR_RS01435	rpmB	50S ribosomal protein L28	General	0.7226	8.0425e-01	9.8810e-01	NO
MMAR_RS03820	MMAR_RS03820	MmpS family transport accessory protein	General	0.7226	8.0425e-01	9.8810e-01	NO
MMAR_RS09120	MMAR_RS09120	penicillin-binding transpeptidase domain-containing protein	General	0.1706	8.0474e-01	9.8810e-01	NO
MMAR_RS10405	MMAR_RS10405	glycosyltransferase family 4 protein	General	-0.6959	8.0526e-01	9.8810e-01	NO
MMAR_RS12915	MMAR_RS12915	FAD-dependent oxidoreductase	General	-0.8044	8.0556e-01	9.8810e-01	NO
MMAR_RS13305	MMAR_RS13305	ferredoxin FdxE	General	-0.6959	8.0526e-01	9.8810e-01	NO
MMAR_RS14605	MMAR_RS14605	DUF732 domain-containing protein	General	0.1236	8.0445e-01	9.8810e-01	NO
MMAR_RS19165	MMAR_RS19165	hypothetical protein	General	0.1403	8.0352e-01	9.8810e-01	NO
MMAR_RS20150	MMAR_RS20150	acetyl-CoA C-acetyltransferase	General	-0.6959	8.0526e-01	9.8810e-01	NO
MMAR_RS21585	MMAR_RS21585	NAD(P)/FAD-dependent oxidoreductase	General	-0.6959	8.0526e-01	9.8810e-01	NO
MMAR_RS21855	MMAR_RS21855	DUF4245 domain-containing protein	General	-0.6959	8.0526e-01	9.8810e-01	NO
MMAR_RS23790	MMAR_RS23790	metal-dependent hydrolase family protein	General	-0.6959	8.0526e-01	9.8810e-01	NO
MMAR_RS25265	MMAR_RS25265	SDR family oxidoreductase	General	-0.6959	8.0526e-01	9.8810e-01	NO
MMAR_RS26910	MMAR_RS26910	hypothetical protein	General	-0.1162	8.0557e-01	9.8810e-01	NO
MMAR_RS04905	MMAR_RS04905	DNA-directed RNA polymerase subunit beta'	General	0.0757	8.0709e-01	9.8829e-01	NO
MMAR_RS06345	cofD	2-phospho-L-lactate transferase	General	0.1828	8.0712e-01	9.8829e-01	NO
MMAR_RS12390	MMAR_RS12390	TetR/AcrR family transcriptional regulator	General	0.6767	8.0645e-01	9.8829e-01	NO
MMAR_RS12400	MMAR_RS12400	TetR/AcrR family transcriptional regulator	General	0.6767	8.0645e-01	9.8829e-01	NO
MMAR_RS16175	ctaC	aa3-type cytochrome oxidase subunit II	General	-0.0639	8.0660e-01	9.8829e-01	NO
MMAR_RS17560	MMAR_RS17560	ATP-binding protein	General	-0.7555	8.0621e-01	9.8829e-01	NO
MMAR_RS21400	fdxA	ferredoxin	General	-0.0885	8.0680e-01	9.8829e-01	NO
MMAR_RS05615	MMAR_RS05615	DUF5319 domain-containing protein	General	-0.0790	8.0733e-01	9.8831e-01	NO
MMAR_RS19125	MMAR_RS19125	glycerol-3-phosphate 1-O-acyltransferase	General	0.1309	8.0874e-01	9.8979e-01	NO
MMAR_RS21025	MMAR_RS21025	malate dehydrogenase	General	0.2138	8.0962e-01	9.9040e-01	NO
MMAR_RS27105	MMAR_RS27105	TMEM165/GDT1 family protein	General	-0.2016	8.0963e-01	9.9040e-01	NO
MMAR_RS01465	MMAR_RS01465	hypothetical protein	General	-0.2594	8.1007e-01	9.9052e-01	NO
MMAR_RS11995	MMAR_RS11995	amino acid permease	General	-0.1711	8.1014e-01	9.9052e-01	NO
MMAR_RS12095	MMAR_RS12095	HdeD family acid-resistance protein	General	-0.1714	8.1088e-01	9.9119e-01	NO
MMAR_RS11975	MMAR_RS11975	succinylglutamate desuccinylase/aspartoacylase family protein	General	0.2074	8.1109e-01	9.9120e-01	NO
MMAR_RS04915	MMAR_RS04915	neutral ceramidase	General	0.2045	8.1194e-01	9.9166e-01	NO
MMAR_RS07540	MMAR_RS07540	FAD-binding oxidoreductase	General	0.1479	8.1238e-01	9.9166e-01	NO
MMAR_RS13345	MMAR_RS13345	ESX secretion-associated protein EspG	General	0.1010	8.1224e-01	9.9166e-01	NO
MMAR_RS17185	MMAR_RS17185	PPE family protein	General	0.7967	8.1246e-01	9.9166e-01	NO
MMAR_RS19030	MMAR_RS19030	Rv2466c family mycothiol-dependent reductase	General	0.3482	8.1204e-01	9.9166e-01	NO
MMAR_RS04510	MMAR_RS04510	type 2 lanthipeptide synthetase LanM family protein	General	-0.7224	8.1507e-01	9.9219e-01	NO
MMAR_RS06115	pstS	phosphate ABC transporter substrate-binding protein PstS	General	-0.6629	8.1510e-01	9.9219e-01	NO
MMAR_RS09555	aldR	HTH-type transcriptional regulator AldR	General	-0.6629	8.1510e-01	9.9219e-01	NO
MMAR_RS13110	MMAR_RS13110	alpha/beta hydrolase	General	-0.6629	8.1510e-01	9.9219e-01	NO
MMAR_RS13495	MMAR_RS13495	MerR family transcriptional regulator	General	0.0903	8.1427e-01	9.9219e-01	NO
MMAR_RS15555	MMAR_RS15555	YncE family protein	General	-0.6629	8.1510e-01	9.9219e-01	NO
MMAR_RS16625	aceE	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	General	-0.1429	8.1492e-01	9.9219e-01	NO
MMAR_RS17120	MMAR_RS17120	WS/DGAT/MGAT family O-acyltransferase	General	-0.7224	8.1507e-01	9.9219e-01	NO
MMAR_RS21095	MMAR_RS21095	Mrp/NBP35 family ATP-binding protein	General	-0.1771	8.1355e-01	9.9219e-01	NO
MMAR_RS26715	MMAR_RS26715	nuclear transport factor 2 family protein	General	-0.6629	8.1510e-01	9.9219e-01	NO
MMAR_RS27445	MMAR_RS27445	lipoprotein LppJ family protein	General	-0.6629	8.1510e-01	9.9219e-01	NO
MMAR_RS11245	MMAR_RS11245	Rv1453 family transcriptional regulator	General	-0.2405	8.1578e-01	9.9278e-01	NO
MMAR_RS04540	MMAR_RS04540	TetR/AcrR family transcriptional regulator	General	-0.7864	8.1661e-01	9.9282e-01	NO
MMAR_RS14415	MMAR_RS14415	type VII secretion system ESX-1 target, MMAR_2894 family	General	-0.1985	8.1681e-01	9.9282e-01	NO
MMAR_RS14955	MMAR_RS14955	universal stress protein	General	0.1044	8.1701e-01	9.9282e-01	NO
MMAR_RS21820	MMAR_RS21820	3-beta-hydroxysteroid dehydrogenase	General	-0.1180	8.1653e-01	9.9282e-01	NO
MMAR_RS24880	MMAR_RS24880	hypothetical protein	General	-0.7864	8.1661e-01	9.9282e-01	NO
MMAR_RS27095	MMAR_RS27095	superoxide dismutase	General	-0.0846	8.1683e-01	9.9282e-01	NO
MMAR_RS13845	ag85B	diacylglycerol acyltransferase/mycolyltransferase Ag85B	General	0.1008	8.1795e-01	9.9371e-01	NO
MMAR_RS01890	MMAR_RS01890	PE family protein	General	-0.2035	8.1836e-01	9.9397e-01	NO
MMAR_RS06875	MMAR_RS06875	flavin monoamine oxidase family protein	General	0.6475	8.1928e-01	9.9460e-01	NO
MMAR_RS10175	MMAR_RS10175	alpha/beta fold hydrolase	General	0.6475	8.1928e-01	9.9460e-01	NO
MMAR_RS01010	MMAR_RS01010	L-serine ammonia-lyase	General	0.1285	8.1984e-01	9.9493e-01	NO
MMAR_RS06610	rsrA	mycothiol system anti-sigma-R factor	General	0.1560	8.1995e-01	9.9493e-01	NO
MMAR_RS02695	MMAR_RS02695	ESX secretion-associated protein EspG	General	0.2087	8.2085e-01	9.9556e-01	NO
MMAR_RS25160	MMAR_RS25160	hypothetical protein	General	0.6490	8.2087e-01	9.9556e-01	NO
MMAR_RS25585	lsr2	histone-like nucleoid-structuring protein Lsr2	General	0.0827	8.2115e-01	9.9565e-01	NO
MMAR_RS00710	MMAR_RS00710	Zn-ribbon domain-containing OB-fold protein	General	0.0938	8.2275e-01	9.9566e-01	NO
MMAR_RS03520	MMAR_RS03520	glutamate ABC transporter substrate-binding protein	General	0.0938	8.2275e-01	9.9566e-01	NO
MMAR_RS10785	MMAR_RS10785	integrase	General	-0.1624	8.2247e-01	9.9566e-01	NO
MMAR_RS11705	MMAR_RS11705	class I SAM-dependent methyltransferase	General	-0.2021	8.2277e-01	9.9566e-01	NO
MMAR_RS13290	eccB	type VII secretion protein EccB	General	-0.0272	8.2216e-01	9.9566e-01	NO
MMAR_RS15835	MMAR_RS15835	MMPL/RND family transporter	General	0.1795	8.2257e-01	9.9566e-01	NO
MMAR_RS18510	MMAR_RS18510	OPT family oligopeptide transporter	General	-0.1191	8.2175e-01	9.9566e-01	NO
MMAR_RS20160	MMAR_RS20160	acyl-CoA dehydrogenase family protein	General	0.7640	8.2143e-01	9.9566e-01	NO
MMAR_RS02135	ilvD	dihydroxy-acid dehydratase	General	-0.1893	8.2819e-01	9.9833e-01	NO
MMAR_RS03340	MMAR_RS03340	cation diffusion facilitator family transporter	General	0.2130	8.2959e-01	9.9833e-01	NO
MMAR_RS03645	MMAR_RS03645	hypothetical protein	General	0.2149	8.2573e-01	9.9833e-01	NO
MMAR_RS04860	MMAR_RS04860	ROK family protein	General	0.6277	8.2657e-01	9.9833e-01	NO
MMAR_RS05365	infA	translation initiation factor IF-1	General	-0.1003	8.2803e-01	9.9833e-01	NO
MMAR_RS05370	rpsM	30S ribosomal protein S13	General	0.1639	8.2565e-01	9.9833e-01	NO
MMAR_RS05835	MMAR_RS05835	FAD-dependent oxidoreductase	General	0.6277	8.2657e-01	9.9833e-01	NO
MMAR_RS06230	MMAR_RS06230	PH domain-containing protein	General	0.1301	8.2881e-01	9.9833e-01	NO
MMAR_RS06400	MMAR_RS06400	rubredoxin	General	0.6160	8.2940e-01	9.9833e-01	NO
MMAR_RS06470	mddA	methanethiol S-methyltransferase	General	0.6141	8.2762e-01	9.9833e-01	NO
MMAR_RS06925	MMAR_RS06925	DUF4129 domain-containing protein	General	-0.1208	8.2827e-01	9.9833e-01	NO
MMAR_RS10020	MMAR_RS10020	potassium channel family protein	General	-0.1208	8.2827e-01	9.9833e-01	NO
MMAR_RS10545	yajC	preprotein translocase subunit YajC	General	-0.1208	8.2827e-01	9.9833e-01	NO
MMAR_RS11145	MMAR_RS11145	beta-xylosidase	General	-0.2653	8.2826e-01	9.9833e-01	NO
MMAR_RS11585	MMAR_RS11585	WbqC family protein	General	-0.5690	8.2705e-01	9.9833e-01	NO
MMAR_RS28300	bsaP	biotin synthase auxiliary protein BsaP	General	0.6160	8.2940e-01	9.9833e-01	NO
MMAR_RS14305	MMAR_RS14305	DMT family transporter	General	-0.1833	8.2728e-01	9.9833e-01	NO
MMAR_RS15410	MMAR_RS15410	hypothetical protein	General	0.1595	8.2619e-01	9.9833e-01	NO
MMAR_RS16785	MMAR_RS16785	hypothetical protein	General	0.6141	8.2762e-01	9.9833e-01	NO
MMAR_RS19865	MMAR_RS19865	FadR/GntR family transcriptional regulator	General	0.6160	8.2940e-01	9.9833e-01	NO
MMAR_RS21215	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	General	0.2158	8.2926e-01	9.9833e-01	NO
MMAR_RS22655	MMAR_RS22655	GNAT family N-acetyltransferase	General	0.6277	8.2657e-01	9.9833e-01	NO
MMAR_RS24970	MMAR_RS24970	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	General	0.1241	8.2876e-01	9.9833e-01	NO
MMAR_RS02945	dcd	dCTP deaminase	General	0.1556	8.3070e-01	9.9857e-01	NO
MMAR_RS09015	rpsB	30S ribosomal protein S2	General	-0.1025	8.3074e-01	9.9857e-01	NO
MMAR_RS11225	tkt	transketolase	General	0.1431	8.3079e-01	9.9857e-01	NO
MMAR_RS15225	sigC	RNA polymerase sigma factor SigC	General	0.1173	8.3120e-01	9.9857e-01	NO
MMAR_RS16155	qcrB	cytochrome bc1 complex cytochrome b subunit	General	0.0528	8.3086e-01	9.9857e-01	NO
MMAR_RS18310	era	GTPase Era	General	-0.5467	8.3118e-01	9.9857e-01	NO
MMAR_RS19025	MMAR_RS19025	C4-dicarboxylate transporter DctA	General	0.1556	8.3070e-01	9.9857e-01	NO
MMAR_RS09880	MMAR_RS09880	hypothetical protein	General	-0.1726	8.3171e-01	9.9894e-01	NO
MMAR_RS29900	MMAR_RS29900	hypothetical protein	General	-0.2627	8.3197e-01	9.9901e-01	NO
MMAR_RS12245	pheS	phenylalanine--tRNA ligase subunit alpha	General	0.0909	8.3242e-01	9.9930e-01	NO
MMAR_RS23525	MMAR_RS23525	TetR/AcrR family transcriptional regulator	General	-0.7003	8.3291e-01	9.9965e-01	NO
MMAR_RS01130	MMAR_RS01130	heavy metal translocating P-type ATPase	General	0.1034	8.3317e-01	9.9972e-01	NO
MMAR_RS12005	MMAR_RS12005	calcium:cation antiporter	General	0.7001	8.3365e-01	9.9996e-01	NO
MMAR_RS21870	MMAR_RS21870	DUF3824 domain-containing protein	General	-0.1725	8.3377e-01	9.9996e-01	NO
MMAR_RS00060	MMAR_RS00060	MerR family transcriptional regulator	General	0.1059	9.6788e-01	1.0000e+00	NO
MMAR_RS00065	cwsA	cell wall synthesis protein CwsA	General	0.1059	9.6788e-01	1.0000e+00	NO
MMAR_RS00175	MMAR_RS00175	SDR family NAD(P)-dependent oxidoreductase	General	-0.3678	9.0091e-01	1.0000e+00	NO
MMAR_RS00180	yaaA	peroxide stress protein YaaA	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS00260	MMAR_RS00260	DUF2694 family protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS00265	MMAR_RS00265	DUF5631 domain-containing protein	General	-0.2763	9.3306e-01	1.0000e+00	NO
MMAR_RS00295	MMAR_RS00295	bile acid:sodium symporter family protein	General	-0.0784	9.8053e-01	1.0000e+00	NO
MMAR_RS00335	MMAR_RS00335	GntR family transcriptional regulator	General	0.0517	9.3753e-01	1.0000e+00	NO
MMAR_RS00365	MMAR_RS00365	DUF5318 family protein	General	0.0721	9.0782e-01	1.0000e+00	NO
MMAR_RS00380	MMAR_RS00380	DJ-1/PfpI family protein	General	0.2874	9.1596e-01	1.0000e+00	NO
MMAR_RS00400	rplI	50S ribosomal protein L9	General	-0.0134	9.8978e-01	1.0000e+00	NO
MMAR_RS00525	MMAR_RS00525	phenylacetate--CoA ligase family protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS00555	MMAR_RS00555	FAD-binding oxidoreductase	General	0.0237	9.8161e-01	1.0000e+00	NO
MMAR_RS00585	MMAR_RS00585	TetR/AcrR family transcriptional regulator	General	0.5142	8.5639e-01	1.0000e+00	NO
MMAR_RS00605	MMAR_RS00605	cytochrome P450	General	-0.0776	9.7745e-01	1.0000e+00	NO
MMAR_RS00620	MMAR_RS00620	MarR family winged helix-turn-helix transcriptional regulator	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS00655	MMAR_RS00655	response regulator transcription factor	General	-0.0407	9.8743e-01	1.0000e+00	NO
MMAR_RS00695	MMAR_RS00695	amidohydrolase family protein	General	0.1024	9.7157e-01	1.0000e+00	NO
MMAR_RS00705	MMAR_RS00705	thiolase family protein	General	-0.0198	9.5838e-01	1.0000e+00	NO
MMAR_RS00780	MMAR_RS00780	adenylate/guanylate cyclase domain-containing protein	General	0.2860	9.1571e-01	1.0000e+00	NO
MMAR_RS00805	MMAR_RS00805	hypothetical protein	General	0.5198	8.7736e-01	1.0000e+00	NO
MMAR_RS00815	MMAR_RS00815	SDR family oxidoreductase	General	0.1024	9.7157e-01	1.0000e+00	NO
MMAR_RS00820	MMAR_RS00820	fatty acid desaturase	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS00825	MMAR_RS00825	aminotransferase class III-fold pyridoxal phosphate-dependent enzyme	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS00830	MMAR_RS00830	pyridoxal phosphate-dependent decarboxylase family protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS00840	MMAR_RS00840	Rv1443c family protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS00855	MMAR_RS00855	ABC transporter permease	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS00880	MMAR_RS00880	MlaD family protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS00940	MMAR_RS00940	WXG100 family type VII secretion target	General	0.4441	8.8720e-01	1.0000e+00	NO
MMAR_RS00955	MMAR_RS00955	WXG100 family type VII secretion target	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS00960	MMAR_RS00960	WXG100 family type VII secretion target	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS00980	MMAR_RS00980	hypothetical protein	General	-0.0776	9.7745e-01	1.0000e+00	NO
MMAR_RS00985	MMAR_RS00985	hypothetical protein	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS01075	MMAR_RS01075	sulfotransferase family protein	General	-0.1107	9.6758e-01	1.0000e+00	NO
MMAR_RS01080	MMAR_RS01080	DUF1214 domain-containing protein	General	-0.0407	9.8743e-01	1.0000e+00	NO
MMAR_RS01090	MMAR_RS01090	alpha/beta fold hydrolase	General	0.0000	1.0000e+00	1.0000e+00	NO
MMAR_RS01095	MMAR_RS01095	TetR/AcrR family transcriptional regulator	General	-0.0407	9.8743e-01	1.0000e+00	NO
