gene_id	gene_symbol	RFP3D11	RFP3D39	RFP3D47	RFPNG14	RFPNG35	RFPNG45	RFPRPM4	RFPRPM41	RFPRPM6	protein
MMAR_RS08115	nrdI	9.7875	9.0546	9.3009	10.6782	10.9365	10.1498	9.8403	9.8403	10.2904	class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI
MMAR_RS08120	nrdE	11.8567	11.2655	11.6002	12.4736	12.6036	11.2487	11.7720	11.7720	11.8746	class 1b ribonucleoside-diphosphate reductase subunit alpha
MMAR_RS08125	MMAR_RS08125	7.7338	9.0546	8.8164	7.7102	8.9764	8.3457	8.5531	8.5531	9.1543	TetR/AcrR family transcriptional regulator
MMAR_RS08130	MMAR_RS08130	9.6674	10.0533	9.4002	8.8989	10.2665	8.7596	10.2874	10.2874	10.4747	flavin-containing monooxygenase
MMAR_RS08135	MMAR_RS08135	6.7406	6.6074	0.0000	4.9436	5.7280	5.7827	5.4136	5.4136	7.4232	TetR/AcrR family transcriptional regulator
MMAR_RS08140	MMAR_RS08140	0.0000	6.6074	5.5229	4.9436	5.1566	5.7827	5.4136	5.4136	0.0000	SRPBCC family protein
MMAR_RS08145	nrdF	10.8153	9.8420	10.3992	10.6247	10.3261	10.7571	10.3804	10.3804	9.7384	class 1b ribonucleoside-diphosphate reductase subunit beta
MMAR_RS08150	MMAR_RS08150	7.4721	7.9204	8.0815	8.0712	7.5825	7.7629	7.7082	7.7082	7.8362	DUF3349 domain-containing protein
MMAR_RS08155	MMAR_RS08155	7.4721	8.5962	7.0868	9.7050	9.7896	9.2181	8.3836	8.3836	5.8550	NAD(P)-dependent alcohol dehydrogenase
MMAR_RS08160	MMAR_RS08160	6.1623	0.0000	7.0868	0.0000	6.4540	5.7827	7.9700	7.9700	0.0000	iron-siderophore ABC transporter substrate-binding protein
MMAR_RS08165	ctaD	11.0007	10.7632	11.3744	10.6247	10.4741	10.6152	10.7725	10.7725	11.4153	aa3-type cytochrome oxidase subunit I
MMAR_RS08170	serB	7.4721	8.4041	8.3031	0.0000	6.4540	6.7695	8.5531	8.5531	8.4190	phosphoserine phosphatase SerB
MMAR_RS08175	MMAR_RS08175	6.7406	5.6221	6.5072	6.9080	7.1259	6.7695	6.9758	6.9758	5.8550	ArsR/SmtB family transcription factor
MMAR_RS08180	MMAR_RS08180	5.1823	0.0000	0.0000	4.9436	4.1965	0.0000	5.4136	5.4136	5.8550	NADH-quinone oxidoreductase subunit B family protein
MMAR_RS08185	MMAR_RS08185	0.0000	0.0000	6.5072	4.9436	7.1259	5.7827	0.0000	0.0000	7.4232	proton-conducting transporter transmembrane domain-containing protein
MMAR_RS08190	MMAR_RS08190	0.0000	0.0000	0.0000	0.0000	5.1566	0.0000	5.4136	5.4136	5.8550	respiratory chain complex I subunit 1 family protein
MMAR_RS08195	MMAR_RS08195	5.1823	0.0000	0.0000	4.9436	5.1566	5.7827	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS08200	MMAR_RS08200	0.0000	0.0000	0.0000	0.0000	6.1362	0.0000	0.0000	0.0000	0.0000	proton-conducting transporter transmembrane domain-containing protein
MMAR_RS08205	MMAR_RS08205	0.0000	0.0000	0.0000	0.0000	0.0000	5.7827	0.0000	0.0000	0.0000	hydrogenase large subunit
MMAR_RS08210	MMAR_RS08210	0.0000	6.6074	5.5229	4.9436	5.7280	0.0000	6.3965	6.3965	5.8550	ABC transporter ATP-binding protein
MMAR_RS08215	MMAR_RS08215	0.0000	0.0000	6.5072	4.9436	4.1965	0.0000	5.4136	5.4136	0.0000	NUDIX hydrolase
MMAR_RS08220	MMAR_RS08220	0.0000	5.6221	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	enoyl-CoA hydratase
MMAR_RS08225	MMAR_RS08225	5.1823	5.6221	0.0000	6.4969	4.1965	0.0000	0.0000	0.0000	0.0000	class I SAM-dependent methyltransferase
MMAR_RS08230	MMAR_RS08230	0.0000	0.0000	0.0000	4.9436	0.0000	0.0000	0.0000	0.0000	0.0000	THUMP-like domain-containing protein
MMAR_RS08235	MMAR_RS08235	8.8456	9.2952	8.4952	7.9020	8.2079	7.7629	8.7047	8.7047	9.4169	esterase
MMAR_RS08240	MMAR_RS08240	8.1471	5.6221	6.5072	4.9436	4.1965	6.7695	6.3965	6.3965	7.8362	DUF6264 family protein
MMAR_RS08245	MMAR_RS08245	5.1823	0.0000	6.5072	4.9436	5.7280	5.7827	0.0000	0.0000	0.0000	outer membrane protein assembly factor BamB family protein
MMAR_RS08250	MMAR_RS08250	7.4721	7.5999	5.5229	4.9436	6.1362	0.0000	5.4136	5.4136	7.8362	acyltransferase
MMAR_RS08255	MMAR_RS08255	5.1823	6.6074	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	alpha/beta hydrolase
MMAR_RS08260	MMAR_RS08260	6.7406	5.6221	7.0868	0.0000	6.4540	5.7827	0.0000	0.0000	6.8425	anti-apoptotic protein
MMAR_RS08265	MMAR_RS08265	5.1823	0.0000	5.5229	4.9436	6.1362	5.7827	0.0000	0.0000	6.8425	cryptochrome/photolyase family protein
MMAR_RS08270	MMAR_RS08270	6.7406	7.1874	5.5229	7.7102	7.2947	5.7827	7.3880	7.3880	0.0000	TspO/MBR family protein
MMAR_RS08275	MMAR_RS08275	8.7304	8.9174	8.6647	9.2203	9.2472	8.5674	9.2885	9.2885	8.8330	MMPL family transporter
MMAR_RS08280	ampC	5.1823	0.0000	0.0000	6.4969	4.1965	0.0000	5.4136	5.4136	0.0000	class C beta-lactamase
MMAR_RS08285	MMAR_RS08285	7.1522	0.0000	7.4992	6.9080	6.9348	7.7629	6.9758	6.9758	7.8362	MarR family winged helix-turn-helix transcriptional regulator
MMAR_RS08290	MMAR_RS08290	5.1823	7.1874	0.0000	4.9436	6.7143	7.3501	7.7082	7.7082	8.4190	hypothetical protein
MMAR_RS08295	MMAR_RS08295	6.1623	6.6074	6.5072	6.9080	5.1566	5.7827	5.4136	5.4136	6.8425	SOUL family heme-binding protein
MMAR_RS08300	MMAR_RS08300	5.1823	7.9204	6.5072	7.2275	7.5825	8.9291	6.3965	6.3965	7.8362	Rv1815 family serine proteinase
MMAR_RS08305	MMAR_RS08305	6.1623	5.6221	6.5072	6.9080	5.7280	7.7629	6.3965	6.3965	6.8425	TIGR01777 family oxidoreductase
MMAR_RS08310	MMAR_RS08310	5.1823	5.6221	0.0000	4.9436	0.0000	6.7695	5.4136	5.4136	5.8550	SDR family NAD(P)-dependent oxidoreductase
MMAR_RS08315	MMAR_RS08315	7.1522	0.0000	0.0000	4.9436	5.1566	0.0000	0.0000	0.0000	7.8362	glycosyltransferase family 4 protein
MMAR_RS08320	MMAR_RS08320	6.1623	5.6221	6.5072	4.9436	4.1965	5.7827	5.4136	5.4136	5.8550	1,4-alpha-glucan branching protein domain-containing protein
MMAR_RS08325	MMAR_RS08325	6.7406	5.6221	7.0868	4.9436	4.1965	7.3501	5.4136	5.4136	7.8362	class I SAM-dependent methyltransferase
MMAR_RS08330	MMAR_RS08330	7.4721	8.4041	8.6647	7.4889	8.2079	8.0835	8.3836	8.3836	8.6408	electron transfer flavoprotein subunit beta/FixA family protein
MMAR_RS08335	MMAR_RS08335	7.9552	7.1874	8.4952	4.9436	6.7143	8.0835	7.9700	7.9700	7.8362	electron transfer flavoprotein subunit alpha/FixB family protein
MMAR_RS08340	MMAR_RS08340	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	GNAT family N-acetyltransferase
MMAR_RS08345	MMAR_RS08345	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	lysophospholipid acyltransferase family protein
MMAR_RS08350	MMAR_RS08350	6.1623	0.0000	0.0000	0.0000	0.0000	6.7695	0.0000	0.0000	5.8550	DUF427 domain-containing protein
MMAR_RS08355	MMAR_RS08355	6.1623	8.9174	7.0868	7.2275	6.9348	5.7827	5.4136	5.4136	7.8362	cysteine desulfurase family protein
MMAR_RS08360	mnmA	7.1522	7.9204	7.8195	6.4969	5.7280	6.7695	6.3965	6.3965	7.4232	tRNA 2-thiouridine(34) synthase MnmA
MMAR_RS08365	MMAR_RS08365	7.9552	6.6074	6.5072	6.9080	5.1566	5.7827	5.4136	5.4136	5.8550	sensor domain-containing protein
MMAR_RS08370	MMAR_RS08370	5.1823	6.6074	5.5229	0.0000	5.1566	0.0000	0.0000	0.0000	5.8550	uroporphyrinogen decarboxylase/cobalamine-independent methonine synthase family protein
MMAR_RS08375	MMAR_RS08375	10.8707	8.5962	9.5806	9.0685	7.2947	8.0835	9.1891	9.1891	10.4159	B12-binding domain-containing radical SAM protein
MMAR_RS08380	ligA	7.4721	6.6074	6.5072	6.9080	7.4458	7.3501	6.9758	6.9758	9.0026	NAD-dependent DNA ligase LigA
MMAR_RS08385	MMAR_RS08385	7.1522	5.6221	0.0000	0.0000	5.1566	8.0835	6.3965	6.3965	7.4232	TetR/AcrR family transcriptional regulator
MMAR_RS08390	MMAR_RS08390	7.4721	7.1874	7.0868	4.9436	6.4540	0.0000	5.4136	5.4136	0.0000	MmpS family transport accessory protein
MMAR_RS08395	MMAR_RS08395	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.4136	5.4136	5.8550	MMPL family transporter
MMAR_RS08405	MMAR_RS08405	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	IS3-like element ISMyma1 family transposase
MMAR_RS08410	MMAR_RS08410	6.7406	6.6074	6.5072	6.9080	4.1965	5.7827	6.9758	6.9758	5.8550	MMPL/RND family transporter
MMAR_RS08415	MMAR_RS08415	5.1823	0.0000	5.5229	0.0000	0.0000	5.7827	0.0000	0.0000	0.0000	ACT domain-containing protein
MMAR_RS08420	gatC	5.1823	5.6221	5.5229	0.0000	0.0000	0.0000	0.0000	0.0000	5.8550	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC
MMAR_RS08425	gatA	7.7338	5.6221	0.0000	4.9436	6.4540	0.0000	7.3880	7.3880	8.1568	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA
MMAR_RS08430	MMAR_RS08430	7.7338	8.4041	7.4992	6.9080	6.1362	8.0835	6.3965	6.3965	6.8425	ATP-dependent 6-phosphofructokinase
MMAR_RS08435	gatB	8.1471	7.9204	8.4952	7.2275	7.2947	6.7695	6.3965	6.3965	6.8425	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB
MMAR_RS08440	MMAR_RS08440	0.0000	5.6221	6.5072	4.9436	5.7280	0.0000	5.4136	5.4136	5.8550	flavin reductase family protein
MMAR_RS08445	MMAR_RS08445	5.1823	7.1874	6.5072	7.2275	6.7143	5.7827	7.7082	7.7082	8.1568	PQQ-dependent sugar dehydrogenase
MMAR_RS08450	MMAR_RS08450	8.8456	9.8420	9.4002	7.4889	6.9348	7.7629	9.5512	9.5512	9.5322	DoxX family protein
MMAR_RS08455	MMAR_RS08455	6.7406	7.1874	0.0000	4.9436	6.4540	7.3501	6.3965	6.3965	5.8550	PH domain-containing protein
MMAR_RS08460	MMAR_RS08460	7.4721	8.9174	9.0789	7.7102	7.8224	7.3501	9.1891	9.1891	9.2916	acetolactate synthase large subunit
MMAR_RS08465	ilvN	7.4721	5.6221	7.0868	5.9199	6.9348	0.0000	6.9758	6.9758	7.4232	acetolactate synthase small subunit
MMAR_RS08470	ilvC	7.1522	8.5962	7.4992	4.9436	7.4458	7.7629	6.9758	6.9758	8.4190	ketol-acid reductoisomerase
MMAR_RS08475	wrbA	0.0000	0.0000	5.5229	4.9436	6.9348	0.0000	6.3965	6.3965	6.8425	NAD(P)H:quinone oxidoreductase
MMAR_RS08480	MMAR_RS08480	5.1823	5.6221	5.5229	5.9199	4.1965	0.0000	0.0000	0.0000	6.8425	phytoene desaturase family protein
MMAR_RS08485	serA	5.1823	5.6221	7.0868	7.7102	6.7143	6.7695	7.7082	7.7082	7.4232	phosphoglycerate dehydrogenase
MMAR_RS08490	MMAR_RS08490	6.7406	7.1874	8.3031	5.9199	5.7280	7.7629	7.3880	7.3880	7.4232	3-isopropylmalate dehydrogenase
MMAR_RS08495	MMAR_RS08495	6.1623	6.6074	7.8195	6.4969	6.4540	0.0000	6.3965	6.3965	8.1568	MFS transporter
MMAR_RS08500	MMAR_RS08500	6.1623	6.6074	7.0868	4.9436	4.1965	0.0000	5.4136	5.4136	0.0000	fumarylacetoacetate hydrolase family protein
MMAR_RS08505	gltX	6.7406	6.6074	0.0000	0.0000	5.7280	5.7827	6.9758	6.9758	5.8550	glutamate--tRNA ligase
MMAR_RS08520	MMAR_RS08520	5.1823	7.5999	7.0868	7.4889	4.1965	8.0835	7.7082	7.7082	0.0000	pyridoxamine 5'-phosphate oxidase family protein
MMAR_RS08525	MMAR_RS08525	0.0000	6.6074	6.5072	5.9199	5.1566	5.7827	5.4136	5.4136	6.8425	NAD(P)H-dependent flavin oxidoreductase
MMAR_RS08530	MMAR_RS08530	7.9552	7.1874	7.8195	7.4889	0.0000	7.3501	6.9758	6.9758	7.8362	MMPL/RND family transporter
MMAR_RS08535	MMAR_RS08535	6.1623	0.0000	6.5072	4.9436	4.1965	5.7827	6.3965	6.3965	0.0000	MmpS family transport accessory protein
MMAR_RS08540	MMAR_RS08540	5.1823	7.1874	6.5072	7.9020	6.4540	0.0000	6.3965	6.3965	5.8550	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
MMAR_RS08545	MMAR_RS08545	5.1823	5.6221	0.0000	8.6001	8.8735	6.7695	7.3880	7.3880	0.0000	IclR family transcriptional regulator
MMAR_RS08550	leuC	8.1471	7.5999	5.5229	9.5982	10.9365	8.3457	7.7082	7.7082	8.4190	3-isopropylmalate dehydratase large subunit
MMAR_RS08555	leuD	0.0000	0.0000	7.0868	8.8060	9.5099	5.7827	0.0000	0.0000	5.8550	3-isopropylmalate dehydratase small subunit
MMAR_RS08560	MMAR_RS08560	9.5363	10.5004	9.0789	10.1067	10.6556	9.0808	10.2385	10.2385	9.5322	HU family DNA-binding protein
MMAR_RS08565	mutT1	7.4721	6.6074	5.5229	6.4969	7.1259	6.7695	6.9758	6.9758	7.8362	8-oxo-(d)GTP phosphatase MutT1
MMAR_RS08570	MMAR_RS08570	9.1446	9.2952	9.3009	7.4889	8.2901	7.3501	8.9672	8.9672	9.2916	RNA degradosome polyphosphate kinase
MMAR_RS08575	cofC	0.0000	0.0000	0.0000	0.0000	4.1965	0.0000	5.4136	5.4136	0.0000	2-phospho-L-lactate guanylyltransferase
MMAR_RS28210	MMAR_RS28210	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS08580	MMAR_RS08580	6.1623	5.6221	7.4992	8.6001	6.4540	5.7827	6.3965	6.3965	5.8550	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
MMAR_RS08585	MMAR_RS08585	6.7406	8.1824	5.5229	5.9199	5.1566	0.0000	5.4136	5.4136	7.4232	D-alanine--D-alanine ligase family protein
MMAR_RS08590	MMAR_RS08590	0.0000	0.0000	0.0000	4.9436	4.1965	0.0000	5.4136	5.4136	0.0000	DUF3515 domain-containing protein
MMAR_RS08595	MMAR_RS08595	6.1623	0.0000	0.0000	0.0000	5.1566	0.0000	0.0000	0.0000	6.8425	thiamine-phosphate kinase
MMAR_RS08600	MMAR_RS08600	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DUF1330 domain-containing protein
MMAR_RS08605	MMAR_RS08605	5.1823	7.1874	6.5072	6.4969	0.0000	0.0000	0.0000	0.0000	0.0000	uracil-DNA glycosylase
MMAR_RS08610	MMAR_RS08610	6.1623	6.6074	0.0000	4.9436	5.1566	0.0000	5.4136	5.4136	5.8550	NADP-dependent oxidoreductase
MMAR_RS08615	MMAR_RS08615	7.1522	6.6074	5.5229	6.9080	4.1965	6.7695	7.3880	7.3880	5.8550	nitroreductase
MMAR_RS08620	rpmB	8.8456	7.5999	8.0815	5.9199	7.5825	7.7629	8.8419	8.8419	8.4190	50S ribosomal protein L28
MMAR_RS08625	MMAR_RS08625	5.1823	0.0000	7.0868	0.0000	6.7143	5.7827	7.7082	7.7082	5.8550	DAK2 domain-containing protein
MMAR_RS08630	recG	6.1623	7.5999	6.5072	5.9199	6.1362	7.3501	7.3880	7.3880	7.4232	ATP-dependent DNA helicase RecG
MMAR_RS08635	MMAR_RS08635	6.1623	0.0000	0.0000	0.0000	5.1566	5.7827	7.3880	7.3880	0.0000	HNH endonuclease family protein
MMAR_RS08640	MMAR_RS08640	7.1522	7.9204	7.4992	7.2275	8.4416	7.7629	8.7047	8.7047	7.8362	aldo/keto reductase
MMAR_RS08650	MMAR_RS08650	6.1623	5.6221	5.5229	6.4969	6.9348	0.0000	8.1916	8.1916	0.0000	alpha/beta hydrolase
MMAR_RS08655	MMAR_RS08655	7.1522	8.4041	6.5072	8.2227	6.9348	8.5674	8.7047	8.7047	7.4232	DsbA family protein
MMAR_RS08660	MMAR_RS08660	6.7406	6.6074	7.8195	7.2275	6.1362	0.0000	8.8419	8.8419	8.8330	vitamin K epoxide reductase family protein
MMAR_RS08665	MMAR_RS08665	7.7338	8.7657	8.9536	7.4889	8.2079	7.7629	9.0824	9.0824	8.8330	pyruvate carboxylase
MMAR_RS08670	rsmD	5.1823	5.6221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.8550	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
MMAR_RS08675	coaD	6.1623	5.6221	0.0000	4.9436	5.1566	0.0000	6.9758	6.9758	5.8550	pantetheine-phosphate adenylyltransferase
MMAR_RS08680	MMAR_RS08680	0.0000	0.0000	0.0000	0.0000	4.1965	5.7827	0.0000	0.0000	5.8550	hypothetical protein
MMAR_RS08685	purU	8.4680	6.6074	8.3031	10.1451	8.8192	9.0808	7.3880	7.3880	7.4232	formyltetrahydrofolate deformylase
MMAR_RS08690	MMAR_RS08690	11.8149	8.5962	9.6629	12.9568	12.5294	12.0604	9.2885	9.2885	9.1543	permease
MMAR_RS08695	MMAR_RS08695	8.7304	7.1874	7.0868	9.1464	9.3273	8.3457	7.7082	7.7082	7.4232	glycosyltransferase
MMAR_RS08700	MMAR_RS08700	7.1522	7.5999	8.0815	8.4849	8.2901	8.3457	8.1916	8.1916	9.1543	class I SAM-dependent methyltransferase
MMAR_RS08705	MMAR_RS08705	6.7406	6.6074	7.4992	6.4969	6.4540	6.7695	6.3965	6.3965	8.4190	saccharopine dehydrogenase family protein
MMAR_RS08710	MMAR_RS08710	6.7406	8.4041	0.0000	6.4969	6.4540	0.0000	8.1916	8.1916	0.0000	LLM class flavin-dependent oxidoreductase
MMAR_RS08715	MMAR_RS08715	9.5363	9.0546	8.9536	6.9080	7.7074	5.7827	9.8403	9.8403	10.4747	AMP-binding protein
MMAR_RS08720	MMAR_RS08720	8.1471	7.5999	7.8195	5.9199	5.1566	0.0000	7.9700	7.9700	8.4190	chorismate--pyruvate lyase family protein
MMAR_RS08725	MMAR_RS08725	8.3165	8.7657	8.0815	5.9199	6.1362	0.0000	8.3836	8.3836	9.2916	p-hydroxybenzoic acid--AMP ligase FadD22
MMAR_RS08730	MMAR_RS08730	8.6052	9.6817	8.9536	8.0712	6.7143	6.7695	9.0824	9.0824	9.9188	type I polyketide synthase
MMAR_RS08735	MMAR_RS08735	6.1623	6.6074	0.0000	6.9080	7.2947	0.0000	7.7082	7.7082	6.8425	LppX_LprAFG lipoprotein
MMAR_RS08740	MMAR_RS08740	7.7338	8.1824	8.3031	7.4889	5.1566	7.7629	7.9700	7.9700	7.8362	MMPL family transporter
MMAR_RS08745	fadD28	8.9523	8.7657	8.3031	8.0712	7.5825	8.3457	8.7047	8.7047	8.1568	fatty-acid--AMP ligase FAAL28/FadD28
MMAR_RS08750	MMAR_RS08750	8.4680	7.9204	8.3031	6.9080	6.1362	7.3501	9.0824	9.0824	7.8362	phthiotriol/phenolphthiotriol dimycocerosates methyltransferase
MMAR_RS08755	pks2	9.8440	11.2655	10.8496	10.0672	10.8977	10.1498	11.0239	11.0239	11.3850	sulfolipid-1 biosynthesis phthioceranic/hydroxyphthioceranic acid synthase
MMAR_RS08760	MMAR_RS08760	7.4721	6.6074	7.8195	7.2275	6.4540	7.7629	7.9700	7.9700	8.8330	phthiocerol/phthiodiolone dimycocerosyl transferase
MMAR_RS08765	MMAR_RS08765	7.1522	8.1824	6.5072	5.9199	5.1566	7.3501	7.3880	7.3880	8.1568	ABC transporter permease
MMAR_RS08770	MMAR_RS08770	7.7338	7.1874	7.0868	4.9436	5.7280	0.0000	6.3965	6.3965	7.4232	ABC transporter permease
MMAR_RS08775	MMAR_RS08775	8.1471	8.5962	8.3031	6.9080	6.7143	7.7629	8.1916	8.1916	8.4190	ATP-binding cassette domain-containing protein
MMAR_RS08780	MMAR_RS08780	8.9523	9.2952	9.1941	8.3597	7.9288	8.7596	9.0824	9.0824	10.2234	type I polyketide synthase
MMAR_RS08785	MMAR_RS08785	8.4680	8.4041	9.0789	8.0712	7.4458	7.7629	8.1916	8.1916	9.6390	type I polyketide synthase
MMAR_RS08790	MMAR_RS08790	8.7304	9.1799	9.4002	7.2275	8.8192	8.5674	8.3836	8.3836	10.1530	type I polyketide synthase
MMAR_RS08795	MMAR_RS08795	8.0741	9.9241	9.8395	7.9843	9.3871	8.5237	9.2381	9.2381	9.2593	type I polyketide synthase
MMAR_RS31125	MMAR_RS31125	7.9552	8.1824	8.0815	8.3597	8.3679	8.5674	7.3880	7.3880	8.1568	beta-ketoacyl reductase
MMAR_RS31130	MMAR_RS31130	9.4943	9.6721	9.3666	9.0303	10.3150	6.0524	9.4272	9.4272	9.0411	type I polyketide synthase
MMAR_RS08805	fadD26	10.3526	10.7632	10.0775	10.6247	11.2036	10.1498	10.1879	10.1879	9.6390	long-chain-fatty-acid--AMP ligase FAAL26/FadD26
MMAR_RS08810	MMAR_RS08810	8.6052	5.6221	8.6647	7.9020	6.9348	8.0835	7.9700	7.9700	8.6408	thioesterase II family protein
MMAR_RS08820	sepIVA	9.3142	9.7641	10.7015	8.6001	8.0280	10.1498	10.3346	10.3346	10.0791	cell division protein SepIVA
MMAR_RS08825	MMAR_RS08825	7.9552	8.7657	8.9536	7.4889	7.1259	5.7827	8.7047	8.7047	6.8425	YceD family protein
MMAR_RS08830	rnc	7.1522	7.5999	8.8164	6.9080	6.7143	6.7695	8.1916	8.1916	6.8425	ribonuclease III
MMAR_RS08835	mutM	6.1623	7.1874	5.5229	6.4969	0.0000	7.7629	7.7082	7.7082	0.0000	DNA-formamidopyrimidine glycosylase
MMAR_RS30195	MMAR_RS30195	6.1623	5.6221	0.0000	0.0000	0.0000	0.0000	6.3965	6.3965	0.0000	OsmC family protein
MMAR_RS30200	MMAR_RS30200	0.0000	5.6221	5.5229	0.0000	0.0000	5.7827	5.4136	5.4136	0.0000	acylphosphatase
MMAR_RS08845	smc	6.7406	7.1874	7.0868	7.9020	5.7280	7.3501	7.7082	7.7082	7.8362	chromosome segregation protein SMC
MMAR_RS08850	ftsY	5.1823	6.6074	7.0868	0.0000	6.4540	8.0835	7.3880	7.3880	5.8550	signal recognition particle-docking protein FtsY
MMAR_RS08855	MMAR_RS08855	8.1471	7.5999	7.0868	7.2275	8.5788	5.7827	7.9700	7.9700	8.4190	ammonium transporter
MMAR_RS08860	glnB	7.9552	7.9204	8.8164	8.2227	8.1208	7.3501	8.7047	8.7047	8.1568	nitrogen regulatory protein P-II
MMAR_RS08865	MMAR_RS08865	7.4721	7.5999	7.4992	6.9080	6.9348	5.7827	5.4136	5.4136	5.8550	[protein-PII
MMAR_RS08870	MMAR_RS08870	6.1623	5.6221	6.5072	0.0000	5.7280	7.3501	7.3880	7.3880	7.4232	DEAD/DEAH box helicase
MMAR_RS08875	MMAR_RS08875	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS08880	ffh	7.9552	8.4041	8.4952	7.4889	8.0280	5.7827	7.7082	7.7082	8.1568	signal recognition particle protein
MMAR_RS08885	MMAR_RS08885	6.7406	7.1874	0.0000	6.4969	5.7280	0.0000	6.3965	6.3965	7.8362	metal-dependent hydrolase family protein
MMAR_RS08890	MMAR_RS08890	7.1522	7.1874	7.0868	6.9080	5.7280	5.7827	6.3965	6.3965	7.8362	serine/threonine-protein kinase
MMAR_RS08895	MMAR_RS08895	8.9523	7.9204	6.5072	9.7050	9.1625	9.0808	8.1916	8.1916	8.1568	N-acyl-D-amino-acid deacylase family protein
MMAR_RS08900	MMAR_RS08900	5.1823	6.6074	6.5072	6.9080	6.4540	0.0000	0.0000	0.0000	6.8425	TetR/AcrR family transcriptional regulator
MMAR_RS08905	MMAR_RS08905	0.0000	5.6221	6.5072	0.0000	4.1965	0.0000	0.0000	0.0000	7.4232	D-alanyl-D-alanine carboxypeptidase family protein
MMAR_RS08910	MMAR_RS08910	0.0000	0.0000	5.5229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	nuclear transport factor 2 family protein
MMAR_RS08915	rpsP	7.9552	8.9174	7.8195	7.7102	7.4458	7.7629	7.9700	7.9700	8.6408	30S ribosomal protein S16
MMAR_RS08920	MMAR_RS08920	5.1823	7.5999	7.4992	0.0000	5.1566	6.7695	7.7082	7.7082	7.4232	RNA-binding protein
MMAR_RS08925	rimM	6.1623	7.1874	7.4992	7.4889	6.4540	7.3501	7.9700	7.9700	7.4232	ribosome maturation factor RimM
MMAR_RS08930	trmD	6.7406	6.6074	6.5072	0.0000	5.7280	6.7695	7.3880	7.3880	6.8425	tRNA (guanosine(37)-N1)-methyltransferase TrmD
MMAR_RS08935	MMAR_RS08935	9.9508	8.9174	8.8164	10.2190	9.4396	10.4577	7.9700	7.9700	8.4190	serine hydrolase
MMAR_RS08940	rplS	8.8456	8.9174	8.3031	7.9020	6.9348	8.0835	9.0824	9.0824	9.0026	50S ribosomal protein L19
MMAR_RS08945	lepB	8.6052	7.5999	7.0868	7.2275	7.4458	8.9291	8.7047	8.7047	8.1568	signal peptidase I
MMAR_RS08950	MMAR_RS08950	5.1823	7.1874	6.5072	5.9199	5.1566	6.7695	7.3880	7.3880	6.8425	ribonuclease HII
MMAR_RS08955	MMAR_RS08955	7.7338	7.9204	8.0815	7.4889	5.7280	7.3501	6.9758	6.9758	7.8362	DUF2469 domain-containing protein
MMAR_RS08960	MMAR_RS08960	7.7338	7.1874	7.0868	6.4969	5.1566	5.7827	0.0000	0.0000	7.8362	GAF and ANTAR domain-containing protein
MMAR_RS08965	MMAR_RS08965	7.9552	6.6074	8.3031	7.9020	7.7074	7.3501	6.3965	6.3965	7.8362	WS/DGAT/MGAT family O-acyltransferase
MMAR_RS08970	MMAR_RS08970	7.4721	0.0000	0.0000	7.2275	6.1362	8.7596	0.0000	0.0000	0.0000	NAD-dependent epimerase/dehydratase family protein
MMAR_RS08975	fdhD	5.1823	5.6221	5.5229	0.0000	4.1965	6.7695	0.0000	0.0000	0.0000	formate dehydrogenase accessory sulfurtransferase FdhD
MMAR_RS08980	MMAR_RS08980	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	YraN family protein
MMAR_RS08985	MMAR_RS08985	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	YifB family Mg chelatase-like AAA ATPase
MMAR_RS08990	dprA	0.0000	5.6221	0.0000	0.0000	0.0000	0.0000	5.4136	5.4136	0.0000	DNA-processing protein DprA
MMAR_RS08995	MMAR_RS08995	7.7338	7.1874	7.4992	7.2275	6.1362	7.3501	0.0000	0.0000	7.8362	siderophore-interacting protein
